"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"10761","3.33098592","0.0","c--Mortierellomycetes","0.30021142","0.0","no","1","6","f--Mortierellaceae","g--Mortierella","false","k--Fungi","Ftrad","Ftrad-Otu-00076","62.0","1","0","0.703125","0.742857143","0.486111111","o--Mortierellales","0","p--Mortierellomycota","0.66700201","0.00104337","0.005031421","0.001051285","false","0","Ftrad-Otu-00076","4354","s--Mortierella-elongata","0","""k--Fungi(100);p--Mortierellomycota(100);c--Mortierellomycetes(100);o--Mortierellales(100);f--Mortierellaceae(100);g--Mortierella(100);s--Mortierella-elongata(95);""","0.0","0.640776699","0.002401299"
"11275","2.03873239","0.00450974","c--Betaproteobacteria","0.49050086","0.66378378","no","75","4","f--Oxalobacteraceae","f--Oxalobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000089","66.33333333","75","0","0.875","0.842857143","0.972222222","o--Burkholderiales","0","p--Proteobacteria","0.85160966","0.001224659","0.001773876","0.001723908","false","0","BacV5-Otu-000089","4418","f--Oxalobacteraceae-unclassified","17698","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);f--Oxalobacteraceae-unclassified(89);f--Oxalobacteraceae-unclassified(89);""","0.31738437","0.898058252","0.001585781"
"26636","2.21830986","5.0134E-4","c--Actinobacteria","0.45079365","0.83015873","no","36","4","f--Microbacteriaceae","g--Salinibacterium","false","k--Bacteria","BacV5","BacV5-Otu-000519","76.08333333","36","0","0.4375","0.485714286","0.388888889","o--Actinomycetales","0","p--Actinobacteria","0.82595573","1.44842E-4","1.80782E-4","1.29091E-4","false","0","BacV5-Otu-000519","397","g--Salinibacterium-unclassified","1964","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Microbacteriaceae(100);g--Salinibacterium(86);g--Salinibacterium-unclassified(86);""","0.38818027","0.436893204","1.51549E-4"
"10764","2.92253521","0.00712624","k--Bacteria-unclassified","0.34216867","0.47619048","no","7","5","k--Bacteria-unclassified","k--Bacteria-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000159","24.42857143","7","0","0.75","0.9","0.347222222","k--Bacteria-unclassified","0","k--Bacteria-unclassified","0.72535211","8.90374E-4","0.001903386","3.0209E-4","false","0","BacV5-Otu-000159","1906","k--Bacteria-unclassified","8448","""k--Bacteria(100);k--Bacteria-unclassified(90);k--Bacteria-unclassified(90);k--Bacteria-unclassified(90);k--Bacteria-unclassified(90);k--Bacteria-unclassified(90);k--Bacteria-unclassified(90);""","0.39170507","0.660194175","0.001028988"
"10767","3.51760563","0.0","c--Alphaproteobacteria","0.28428428","0.0","no","1","6","f--Sphingomonadaceae","g--Sphingomonas","false","k--Bacteria","BacV5","BacV5-Otu-000196","7.0","1","0","0.625","0.8","0.333333333","o--Sphingomonadales","0","p--Proteobacteria","0.64034205","4.76227E-4","0.00105232","1.48782E-4","false","0","BacV5-Otu-000196","1345","s--asaccharolytica","0","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Sphingomonadales(100);f--Sphingomonadaceae(100);g--Sphingomonas(100);s--asaccharolytica(66);""","0.0","0.582524272","5.5754E-4"
"28175","2.90492958","1.3816E-4","c--Dothideomycetes","0.34424242","0.33333333","no","3","6","f--Phaeosphaeriaceae","g--Setophoma","false","k--Fungi","Ftrad","Ftrad-Otu-00502","48.33333333","3","0","0.21875","0.042857143","0.041666667","o--Pleosporales","0","p--Ascomycota","0.7278672","1.40665E-4","5.28E-5","1.08808E-4","false","0","Ftrad-Otu-00502","191","s--Setophoma-terrestris","232","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Pleosporales(100);f--Phaeosphaeriaceae(100);g--Setophoma(100);s--Setophoma-terrestris(93);""","0.43243243","0.097087379","9.97E-5"
"11793","2.04225352","0.00739419","c--Gammaproteobacteria","0.48965517","0.57948718","no","91","5","f--Xanthomonadaceae","g--Arenimonas","false","k--Bacteria","BacV5","BacV5-Otu-000073","62.08791209","91","0","0.96875","0.928571429","0.986111111","o--Xanthomonadales","0","p--Proteobacteria","0.85110664","0.002338659","0.002217849","0.001826704","false","0","BacV5-Otu-000073","5949","g--Arenimonas-unclassified","20876","""k--Bacteria(100);p--Proteobacteria(100);c--Gammaproteobacteria(100);o--Xanthomonadales(100);f--Xanthomonadaceae(100);g--Arenimonas(86);g--Arenimonas-unclassified(86);""","0.31199956","0.961165049","0.002118671"
"10769","2.65492958","3.1857E-4","k--Fungi-unclassified","0.37665782","0.8","no","16","5","k--Fungi-unclassified","k--Fungi-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00029","54.0","16","0","0.828125","0.757142857","0.680555556","k--Fungi-unclassified","0","k--Fungi-unclassified","0.76358149","0.006254847","0.0042281","0.001493757","false","0","Ftrad-Otu-00029","24221","k--Fungi-unclassified","840","""k--Fungi(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);k--Fungi-unclassified(100);""","0.41860465","0.752427184","0.003902076"
"10771","2.70422535","2.7383E-4","c--Alphaproteobacteria","0.36979167","0.26666667","no","6","5","f--Sphingomonadaceae","g--Sphingomonas","false","k--Bacteria","BacV5","BacV5-Otu-000206","29.5","6","0","0.453125","0.714285714","0.347222222","o--Sphingomonadales","0","p--Proteobacteria","0.75653924","2.47732E-4","0.001000536","2.31848E-4","false","0","BacV5-Otu-000206","1219","g--Sphingomonas-unclassified","524","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Sphingomonadales(100);f--Sphingomonadaceae(100);g--Sphingomonas(100);g--Sphingomonas-unclassified(100);""","0.28478964","0.504854369","4.97987E-4"
"10772","3.15140845","0.0","c--Leotiomycetes","0.31731844","0.0","no","1","5","o--Thelebolales-unclassified","o--Thelebolales-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00096","43.0","1","0","0.578125","0.314285714","0.263888889","o--Thelebolales","0","p--Ascomycota","0.69265594","0.002423707","2.1227E-4","3.1887E-4","false","0","Ftrad-Otu-00096","3003","o--Thelebolales-unclassified","0","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Thelebolales(100);o--Thelebolales-unclassified(98);o--Thelebolales-unclassified(98);o--Thelebolales-unclassified(98);""","0.0","0.378640777","9.36577E-4"
