"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"101","2.00920245","0.00335334","c__Thermoleophilia","0.49770992","0.55947535","no","67","5","f__Gaiellaceae","f__Gaiellaceae_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000132","70.46268657","67","0","0.9375","0.871428571","0.958333333","o__Gaiellales","0","p__Actinobacteria","0.85582822","0.001129451","6.81031E-4","9.78169E-4","false","0","BacV5_Otu_000132","2415","f__Gaiellaceae_unclassified","16784","""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(100);f__Gaiellaceae_unclassified(100);f__Gaiellaceae_unclassified(100);""","0.26791896","0.922330097","9.242E-4"
"221","2.15030675","0.00120455","c__Gammaproteobacteria","0.46504993","0.63030303","no","55","6","f__Xanthomonadaceae","g__Arenimonas","false","k__Bacteria","BacV5","BacV5_Otu_000203","73.49090909","55","0","0.6875","0.742857143","0.861111111","o__Xanthomonadales","0","p__Proteobacteria","0.83567046","5.19411E-4","3.99345E-4","4.22352E-4","false","0","BacV5_Otu_000203","1262","g__Arenimonas_unclassified","6728","""k__Bacteria(100);p__Proteobacteria(100);c__Gammaproteobacteria(100);o__Xanthomonadales(100);f__Xanthomonadaceae(100);g__Arenimonas(88);g__Arenimonas_unclassified(88);""","0.31140216","0.766990291","4.44688E-4"
"84","2.2607362","0.00237","k__Fungi_unclassified","0.44233379","0.56149733","no","34","4","k__Fungi_unclassified","k__Fungi_unclassified","false","k__Fungi","Ftrad","Ftrad_Otu_00174","53.76470588","34","0","0.375","0.385714286","0.375","k__Fungi_unclassified","0","k__Fungi_unclassified","0.81989483","2.78503E-4","1.23339E-4","2.12216E-4","false","0","Ftrad_Otu_00174","1237","k__Fungi_unclassified","8748","""k__Fungi(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);k__Fungi_unclassified(100);""","0.23789693","0.378640777","2.02609E-4"
"12697","2.98159509","0.0","c__Chloroflexi","0.33539095","1.0","no","2","6","f__[Kouleothrixaceae]","f__[Kouleothrixaceae]_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000386","50.5","2","0","0.640625","0.614285714","0.694444444","o__[Roseiflexales]","0","p__Chloroflexi","0.71691499","1.98592E-4","2.01289E-4","1.84809E-4","false","0","BacV5_Otu_000386","549","f__[Kouleothrixaceae]_unclassified","0","""k__Bacteria(100);p__Chloroflexi(100);c__Chloroflexi(100);o__[Roseiflexales](100);f__[Kouleothrixaceae](100);f__[Kouleothrixaceae]_unclassified(72);f__[Kouleothrixaceae]_unclassified(72);""","0.6474359","0.650485437","1.94691E-4"
"222","2.20552147","0.00716494","c__Actinobacteria","0.45340751","0.53542393","no","42","4","f__Nocardioidaceae","g__Nocardioides","false","k__Bacteria","BacV5","BacV5_Otu_000143","51.52380952","42","0","0.765625","0.771428571","1.0","o__Actinomycetales","0","p__Actinobacteria","0.82778265","3.06722E-4","4.68151E-4","0.001276306","false","0","BacV5_Otu_000143","2170","g__Nocardioides_unclassified","28808","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Nocardioidaceae(100);g__Nocardioides(100);g__Nocardioides_unclassified(100);""","0.22598162","0.849514563","7.0046E-4"
"223","1.9202454","0.02183036","c__Actinobacteria","0.52076677","0.37320711","no","84","4","f__Intrasporangiaceae","g__Phycicoccus","false","k__Bacteria","BacV5","BacV5_Otu_000136","52.80952381","84","0","0.828125","0.8","0.986111111","o__Actinomycetales","0","p__Actinobacteria","0.86853637","4.69686E-4","3.78435E-4","0.001414888","false","0","BacV5_Otu_000136","2315","g__Phycicoccus_unclassified","54026","""k__Bacteria(100);p__Actinobacteria(100);c__Actinobacteria(100);o__Actinomycetales(100);f__Intrasporangiaceae(100);g__Phycicoccus(71);g__Phycicoccus_unclassified(71);""","0.19344148","0.873786408","7.6904E-4"
"102","2.03680982","0.00242548","c__Thermoleophilia","0.49096386","0.59482002","no","68","5","f__Gaiellaceae","f__Gaiellaceae_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000113","71.48529412","68","0","0.9375","0.871428571","0.958333333","o__Gaiellales","0","p__Actinobacteria","0.85188431","0.001148838","7.71327E-4","0.001256753","false","0","BacV5_Otu_000113","2914","f__Gaiellaceae_unclassified","11578","""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(100);f__Gaiellaceae_unclassified(100);f__Gaiellaceae_unclassified(100);""","0.28033449","0.922330097","0.001058275"
"12753","2.25153374","0.00648878","c__Microbotryomycetes","0.44414169","0.38461538","no","27","5","f__Ustilentylomataceae","g__Ustilentyloma","false","k__Fungi","Ftrad","Ftrad_Otu_00194","57.96296296","27","0","0.53125","0.414285714","0.194444444","o__Microbotryales","0","p__Basidiomycota","0.82120947","3.09968E-4","1.16169E-4","2.01809E-4","false","0","Ftrad_Otu_00194","1053","g__Ustilentyloma_unclassified","14278","""k__Fungi(100);p__Basidiomycota(100);c__Microbotryomycetes(100);o__Microbotryales(100);f__Ustilentylomataceae(100);g__Ustilentyloma(100);g__Ustilentyloma_unclassified(97);""","0.25311338","0.373786408","2.06311E-4"
"224","2.14723926","0.00165878","c__Alphaproteobacteria","0.46571429","0.6356383","no","48","5","o__Rhizobiales_unclassified","o__Rhizobiales_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000115","75.6875","48","0","0.875","0.785714286","0.986111111","o__Rhizobiales","0","p__Proteobacteria","0.83610868","5.96143E-4","5.75264E-4","0.001572625","false","0","BacV5_Otu_000115","2779","o__Rhizobiales_unclassified","7718","""k__Bacteria(100);p__Proteobacteria(100);c__Alphaproteobacteria(100);o__Rhizobiales(100);o__Rhizobiales_unclassified(86);o__Rhizobiales_unclassified(86);o__Rhizobiales_unclassified(86);""","0.31275826","0.883495146","9.30343E-4"
"103","2.10736196","0.00299336","c__Gemm-1","0.47452693","0.58896104","no","56","5","c__Gemm-1_unclassified","c__Gemm-1_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000102","67.41071429","56","0","0.9375","0.9","0.986111111","c__Gemm-1_unclassified","0","p__Gemmatimonadetes","0.84180543","0.001262763","9.88884E-4","0.0015079","false","0","BacV5_Otu_000102","3481","c__Gemm-1_unclassified","10314","""k__Bacteria(100);p__Gemmatimonadetes(100);c__Gemm-1(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);c__Gemm-1_unclassified(100);""","0.27627342","0.941747573","0.001255376"
"90","2.18711656","3.6771E-4","c__Thermoleophilia","0.457223","0.72403983","no","38","5","f__Gaiellaceae","f__Gaiellaceae_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000168","76.92105263","38","0","0.875","0.8","0.944444444","o__Gaiellales","0","p__Actinobacteria","0.83041192","8.01717E-4","4.29462E-4","7.26539E-4","false","0","BacV5_Otu_000168","1736","f__Gaiellaceae_unclassified","2338","""k__Bacteria(100);p__Actinobacteria(100);c__Thermoleophilia(100);o__Gaiellales(100);f__Gaiellaceae(100);f__Gaiellaceae_unclassified(100);f__Gaiellaceae_unclassified(100);""","0.32184541","0.873786408","6.48947E-4"
"225","2.07668712","0.0025134","c__Betaproteobacteria","0.48153619","0.57471264","no","58","5","f__Oxalobacteraceae","f__Oxalobacteraceae_unclassified","false","k__Bacteria","BacV5","BacV5_Otu_000103","70.18965517","58","0","0.796875","0.885714286","0.972222222","o__Burkholderiales","0","p__Proteobacteria","0.84618755","5.99959E-4","0.001174211","0.001788832","false","0","BacV5_Otu_000103","3472","f__Oxalobacteraceae_unclassified","9684","""k__Bacteria(100);p__Proteobacteria(100);c__Betaproteobacteria(100);o__Burkholderiales(100);f__Oxalobacteraceae(100);f__Oxalobacteraceae_unclassified(98);f__Oxalobacteraceae_unclassified(98);""","0.27853038","0.888349515","0.001210621"
