ID	S54	S56	S109	S110	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S195	S196	S197	S198	S199	S201	S203	S204	S205	S206	S207	S208	S209	S210	S243	S244	S245	S246	S247	S248	S249	S250	S253	S254	S255	S256
BacV5_Otu_000297	0.000312031	0.000303809	0	0	0.000131187	0.000148198	0.000153506	0.000270302	0.000269163	0	0	0.000175863	3.45625E-05	0.000152184	6.57474E-05	0.000113381	0.000181417	8.00469E-05	0.000141872	6.73238E-05	0.000905409	0.000305135	0.00022345	0.000490661	0.000197451	0.000366101	0.000375316	0.001152185	0.000583211	0	0.000413235	0.00030843	0.000222565	3.69785E-05	4.67813E-05	0	0	0	0	0	0.000165141	0	2.76436E-05	3.0596E-05	0
BacV5_Otu_000299	0.000104035	0	0.0004335	4.7722E-05	0.000131187	0	5.11747E-05	0.000108141	0.000358847	7.80333E-05	0	0.000131904	6.91222E-05	0.000152184	0.00016435	0.000272065	0.00014514	0.000160079	9.45866E-05	0.00020194	0	0.000130798	3.72497E-05	0.00014593	4.55737E-05	0.000281644	0.000134079	0.000113095	5.6474E-05	0.000833156	0.000572067	0.000539608	2.02379E-05	0.00029574	0	4.66858E-05	0.000211652	0.00011029	0.000142818	0.000111687	0.000742643	0.000199761	8.29255E-05	0.000244707	0.000138007
BacV5_Otu_000301	0	0.000101293	0	0	0.000262334	0	0	0.000108141	0.000179461	0	0	0	0	7.60986E-05	0	0.00017006	3.62895E-05	9.33866E-05	0.000141872	0.000829598	0	6.54042E-05	1.86253E-05	1.32684E-05	0.000243004	2.81726E-05	0.000375316	0.000180937	0.000526805	0.000245212	0.001397059	0.000488246	2.02379E-05	0.00029574	0	7.00268E-05	6.04825E-05	5.51485E-05	0.000114258	3.72322E-05	2.75279E-05	8.56231E-05	0.000331607	6.11898E-05	0.000303558
BacV5_Otu_000302	0.001143018	0.000708557	0.000289048	0.000190857	0	0.000296346	5.11747E-05	0.000108141	0	0	0.000105732	8.79406E-05	3.45625E-05	3.80509E-05	0.000131485	2.26786E-05	0	5.33662E-05	0.000141872	0	0	2.18025E-05	0.000167599	3.9804E-05	0.000136707	0	0	2.26213E-05	0	0.000147144	0	0	0	0	0	0.000536584	0.000332549	0.000330786	0.000770658	0.000409378	0	0.000484974	0.000662961	0	0.000441468
BacV5_Otu_000303	0.000208045	0.000101293	0.000144548	0	0	0.000148198	0	0.000216255	0.000179461	0	0	8.79406E-05	0	0	6.57474E-05	1.13394E-05	3.62895E-05	0.000106726	0.000141872	0.00020194	0	0.000109001	0.00011174	3.9804E-05	0.000197451	0.00022533	0.000375316	0.000158324	0	0.000931069	0.000286128	0.000770664	0.00010118	0.00029574	0	2.33435E-05	9.07206E-05	8.27201E-05	0.000285589	0.000223345	0.000247689	0.00039943	8.29255E-05	0.000244707	0.000303558
BacV5_Otu_000305	0	0.000101293	0	0	0	0	5.11747E-05	0	0	0	0.000105732	0	3.45625E-05	0.000494402	9.86174E-05	6.80321E-05	0	5.33662E-05	0	0.000381363	0.000377483	0.000217976	0.000372354	0.000543672	0.000364456	0.000366101	0.00016089	0.000158324	0.000263483	0.00019618	0.000190773	0.000179944	0.000222565	0.000184861	0	4.66858E-05	3.02423E-05	8.27201E-05	0	0.000111687	2.75279E-05	0	0	3.0596E-05	0
BacV5_Otu_000309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000224372	0	0	0	0.000212246	0.000243004	0	0.000589637	0.000452202	0.000357545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0596E-05	0
BacV5_Otu_000313	0.000104035	0.000101293	0	0	0.000262334	0	5.11747E-05	0.000432403	0	0	0	0.000219818	3.45625E-05	0	3.28749E-05	9.07071E-05	3.62895E-05	0.000453404	0.000189153	0	0	2.18025E-05	0	0	0.001168213	0.00112548	0	0.000655539	0	9.81013E-05	0.000286128	0.000719328	0	0	0	0	9.07206E-05	0	0.000257038	0.000297768	8.25786E-05	0.000142696	2.76436E-05	0	0.00027597
BacV5_Otu_000314	0.000104035	0	0	4.7722E-05	0.00052451	0.000444443	0.000153506	0.000108141	0.000179461	0.000156053	0.000105732	8.79406E-05	3.45625E-05	0.000190221	3.28749E-05	0.000204064	3.62895E-05	9.33866E-05	9.45866E-05	6.73238E-05	0.000880284	6.54042E-05	0	0.000119401	9.11426E-05	2.81726E-05	0	0	0.0001694	0.00102896	0.000540306	0.00061664	0.000161877	0.000332694	0.000187095	7.00268E-05	0.000272105	0.000165425	0.000399771	0.000223345	0.000302711	0.000256819	0.000359229	0.000305863	0.000193198
BacV5_Otu_000317	0	0	0.000144548	4.7722E-05	0.000393442	0	5.11747E-05	0.000216255	8.97395E-05	0	0.000317119	4.39725E-05	0.000138233	3.80509E-05	3.28749E-05	0.000102044	0.000108859	0.000160079	0	0.000224372	0	8.72034E-05	0.00013036	0	0	8.45123E-05	8.04522E-05	0.00022616	0	0.000539283	0.000190773	0.000539608	0	0.000369644	4.67813E-05	9.33665E-05	0.00015119	0.000220552	0.000428312	0.000148909	0.000440238	0.00011416	0.000276357	0.000214127	0.00027597
BacV5_Otu_000318	0	0	0	4.7722E-05	0.00052451	0	0	5.40739E-05	0.000269163	7.80333E-05	0	0.000131904	0	0.000114143	6.57474E-05	6.80321E-05	0	5.33662E-05	0	0.000134637	0	0.000217976	0	0.000132666	0.000197451	8.45123E-05	0.000134079	0.000203549	0.000131761	4.90534E-05	0.000254345	0.000385503	0.000202336	7.39539E-05	0.000140329	0.000350021	0.000241879	0.000330786	0.000342684	7.44611E-05	0.000110101	0.000171229	0.000303983	0.000305863	0.000386309
BacV5_Otu_000320	0.000104035	0	0	0	0.000262334	0	0.000255813	0	0.000269163	7.80333E-05	0.000105732	0.000131904	3.45625E-05	7.60986E-05	6.57474E-05	0.000124717	7.2576E-05	0.000133403	4.72959E-05	0.000224372	2.51758E-05	0.000130798	7.44962E-05	0.000106136	0.00016708	0.00019717	5.36365E-05	0.000158324	0	0.000392272	0.000603827	0.000436877	0.000445015	3.69785E-05	4.67813E-05	9.33665E-05	9.07206E-05	2.75751E-05	0.000142818	3.72322E-05	5.50541E-05	0.00011416	0.000331607	6.11898E-05	2.76049E-05
BacV5_Otu_000321	0.000312031	0.000101293	0.000144548	0	0.000262334	0.000148198	0.000204663	0.000108141	0	0	0.000317119	8.79406E-05	0	0	0.000131485	0.000147389	3.62895E-05	6.67068E-05	4.72959E-05	6.73238E-05	0	0.000130798	0.00011174	5.30711E-05	0.00016708	0.00022533	0	0	3.76502E-05	0.000343258	0.000381462	0.000667987	0.000404578	0.000110926	0	0.000303368	9.07206E-05	8.27201E-05	0.000114258	0.000186129	8.25786E-05	0.000228291	0.000165835	0.000122371	0.000138007
BacV5_Otu_000322	0.000208045	0	0	0	0.000786528	0	0.000153506	0.000108141	0	0.000312049	0	0	0.000103679	7.60986E-05	0.000131485	0.000385375	7.2576E-05	1.33422E-05	0	0	0.00055353	0.000152594	3.72497E-05	9.28703E-05	0	0.000112679	0	0.00013571	0	0.000392272	0.000476775	0.000205644	4.04748E-05	0.000147895	0	2.33435E-05	0.000211652	0.000137858	0.000428312	0.000297768	0.00033022	0.000342391	0.00096648	0.000336437	0.000469045
BacV5_Otu_000323	0.000208045	0.000303809	0	0	0.000262334	0.000148198	0.000102343	5.40739E-05	8.97395E-05	7.80333E-05	0.000211438	0	0.000138233	7.60986E-05	6.57474E-05	9.07071E-05	3.62895E-05	6.67068E-05	9.45866E-05	4.48837E-05	0	0.000174389	0.000186217	9.28703E-05	0.000258188	0	0	0.000271378	1.88255E-05	0.001371406	0.000381462	0.000539608	0.000141645	0.000480476	0	0.000116705	0.000120957	8.27201E-05	0.000171376	0.000148909	0.000220175	0.000228291	0.000359229	0.000214127	0.000303558
BacV5_Otu_000324	0.000312031	0.000202563	0.000289048	0	0.000131187	0	5.11747E-05	5.40739E-05	0	7.80333E-05	0	0.000175863	0	0.000114143	0	0.000102044	7.2576E-05	5.33662E-05	0	6.73238E-05	0	0.000196183	0.00014898	0.000159194	7.59535E-05	0.000140845	0.000134079	0.000248769	9.41193E-05	0.000588276	0.000254345	0.00061664	6.07108E-05	7.39539E-05	0	9.33665E-05	6.04825E-05	0.000165425	0.000428312	0.000111687	0.000385232	0.000313869	0.000442086	0.000244707	0.000331143
BacV5_Otu_000326	0	0.000101293	0	0	0.000393442	0	0	5.40739E-05	0.000179461	7.80333E-05	0.000211438	0	3.45625E-05	0	3.28749E-05	5.66942E-05	0	6.67068E-05	4.72959E-05	0.000134637	0	4.36039E-05	0.000242066	0	0.00016708	2.81726E-05	8.04522E-05	4.52414E-05	5.6474E-05	0.000294237	0.000635584	0.000205644	0.000121413	0.00029574	9.35576E-05	0.000186713	0.000181422	5.51485E-05	0.000399771	0.00052096	0.000275201	0.000484974	0.000497315	0.000305863	0.000110409
BacV5_Otu_000328	0.000519926	0	0	0.000476985	0.000393442	0.004717434	0.000562591	0.000648443	0.000358847	7.80333E-05	0.000845137	0.000131904	3.45625E-05	3.80509E-05	3.28749E-05	0.000181395	3.62895E-05	0.000106726	4.72959E-05	2.24424E-05	0	2.18025E-05	0	0.000265291	0.000318915	8.45123E-05	0.000321719	0	0	4.90534E-05	9.53969E-05	2.57108E-05	8.09458E-05	0.000221824	0	0	0.000181422	0.000137858	8.56963E-05	3.72322E-05	0.000192659	5.70839E-05	0	0.000122371	8.28095E-05
BacV5_Otu_000329	0.000104035	0	0.000144548	0	0.001179259	0	0.000204663	0.000486423	0	0	0.000211438	0.000175863	0.000241879	0.000114143	0.00026293	0.000442019	0.000181417	0.000186753	0.000189153	6.73238E-05	0.000251692	4.36039E-05	0	0	4.55737E-05	0.00033795	0	0	7.5297E-05	0.00073522	0.000254345	0.00030843	0.000141645	7.39539E-05	0	0	0.000181422	0.00035834	0.000114258	0.000409378	5.50541E-05	0.000342391	0.00038685	0.000183543	0.000303558
BacV5_Otu_000331	0	0.002927953	0	0	0	0.000148198	0.000409229	0	0	0.000156053	0	0	0.006790276	7.60986E-05	3.28749E-05	0.000124717	0.002569048	8.00469E-05	4.72959E-05	0.00020194	0	0.00041406	0.000204834	2.65364E-05	0	0	2.68191E-05	0.000113095	0	0	6.36003E-05	0.000102834	2.02379E-05	0	0	4.66858E-05	0	2.75751E-05	0	3.72322E-05	0	5.70839E-05	0	3.0596E-05	2.76049E-05
BacV5_Otu_000333	0	0	0	0	0.000786528	0	0	5.40739E-05	8.97395E-05	0.000234058	0.000105732	8.79406E-05	0.000138233	3.80509E-05	0.000197212	0.000272065	3.62895E-05	9.33866E-05	4.72959E-05	6.73238E-05	0	8.72034E-05	0.000167599	0.000278551	4.55737E-05	8.45123E-05	0.000107266	0.000271378	0	0.000784191	0.000127191	0.000179944	0	0.000147895	0	7.00268E-05	3.02423E-05	0.000165425	0.000257038	0.000223345	0.000165141	0.000199761	0.000303983	0.000122371	0.00022079
BacV5_Otu_000334	0	0	0	9.54388E-05	0.000131187	0.000148198	5.11747E-05	5.40739E-05	8.97395E-05	0	0.000105732	4.39725E-05	3.45625E-05	7.60986E-05	6.57474E-05	4.53559E-05	3.62895E-05	5.33662E-05	4.72959E-05	0.000381363	7.55229E-05	6.54042E-05	0.000428179	0.000291811	0.00016708	0.000112679	0.00016089	0.000113095	0.00030111	0.000294237	0.000413235	7.71279E-05	4.04748E-05	0	0	0	3.02423E-05	2.75751E-05	2.85673E-05	0	0	5.70839E-05	0	0	0
BacV5_Otu_000336	0	0	0	0	0.000262334	0.000148198	0.000204663	5.40739E-05	0.000269163	7.80333E-05	0.000105732	0	3.45625E-05	7.60986E-05	0	0.000136054	3.62895E-05	6.67068E-05	0	0	0	0.000130798	0.000372354	0.000185721	0.000151894	8.45123E-05	0.000214506	6.78603E-05	0	0.001175756	0.000349686	0.000488246	0.00010118	0.000406591	4.67813E-05	0.000233379	0.000211652	5.51485E-05	0.000142818	0.000186129	5.50541E-05	0.000142696	0.000552538	0.000122371	0.000303558
BacV5_Otu_000339	0.000104035	0.000202563	0	4.7722E-05	0.000393442	0.000148198	0	0	8.97395E-05	0.000156053	0.000105732	0.000219818	6.91222E-05	0	9.86174E-05	0.000181395	0.000253963	0.000106726	0	0	0	0.000196183	3.72497E-05	0	6.07639E-05	0.00019717	5.36365E-05	0.000293985	1.88255E-05	0.000980017	0.000286128	0.000282735	0.000161877	7.39539E-05	4.67813E-05	0	0.000120957	5.51485E-05	0.000399771	0.000223345	0.000302711	0.000199761	0.000110564	0.000305863	0.000165603
BacV5_Otu_000341	0.000104035	0.000101293	0	0	0.00052451	0.000148198	5.11747E-05	0.000108141	0	7.80333E-05	0	8.79406E-05	6.91222E-05	0	0.000131485	0.000317392	7.2576E-05	6.67068E-05	0	0.000157073	0	8.72034E-05	0	0	0	5.63433E-05	0.000134079	0.000180937	0.000225852	0.00019618	0.000127191	0.000436877	6.07108E-05	3.69785E-05	0	0.000140042	0.00015119	0.000275673	0.000399771	0.000186129	5.50541E-05	0.000256819	0.000359229	6.11898E-05	0.000110409
BacV5_Otu_000342	0	0.000101293	0	4.7722E-05	0.00052451	0.001184171	0.000358097	5.40739E-05	8.97395E-05	0.000234058	0.000739585	0.000307714	0.000345501	0.000456391	0.00026293	0.000215399	3.62895E-05	0.00062664	0.000708898	8.97627E-05	0	0.000305135	5.58734E-05	0.000132666	1.51918E-05	2.81726E-05	0.000294919	9.0478E-05	0.000225852	0.000147144	9.53969E-05	0.000128539	6.07108E-05	7.39539E-05	0	7.00268E-05	3.02423E-05	2.75751E-05	0	0	0	2.85429E-05	0.0001382	0	0
BacV5_Otu_000343	0	0	0	0	0	0.000148198	0.001073405	0.00113414	0	0	0.001161639	0.001580212	0.000138233	0	0.000361488	0.000215399	0	0.000946277	0.000283698	0	0	4.36039E-05	0	0	0	0	0	4.52414E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000344	0	0	0	4.7722E-05	0	0	0	0	0	0	0	0	3.45625E-05	0	0.000131485	3.40174E-05	0	1.33422E-05	0	0.000403786	0.000377483	0.000435842	0.000167599	0.000265291	0.000243004	0.000169008	0.000375316	0.000203549	0.000357545	0.000980017	0.000667339	0.001206767	0.000161877	0	0	4.66858E-05	0	2.75751E-05	0	0	5.50541E-05	5.70839E-05	0.000110564	3.0596E-05	2.76049E-05
BacV5_Otu_000346	0	0	0.000289048	0	0.000393442	0.000148198	0	0.000108141	8.97395E-05	7.80333E-05	0.000105732	8.79406E-05	6.91222E-05	0	3.28749E-05	0.000136054	7.2576E-05	8.00469E-05	0	0.000112201	0.000251692	4.36039E-05	0.000186217	0.000132666	0.000106331	0.000450542	0.000107266	6.78603E-05	0.000188218	0.00073522	0.000381462	0.000154242	0.000182107	0.000184861	0	7.00268E-05	9.07206E-05	5.51485E-05	0.000114258	0.000111687	8.25786E-05	0.000171229	5.52854E-05	0.000336437	0.000303558
BacV5_Otu_000368	0.001661578	0.000303809	0.0004335	0.000762924	0	0	5.11747E-05	0	0	7.80333E-05	0	0.001054113	0.000794241	0.000760386	0.00042718	0.00019273	0	1.33422E-05	0	0	2.51758E-05	0.000130798	0	0	0	2.81726E-05	2.68191E-05	0	0	0	0	0	2.02379E-05	0	0	2.33435E-05	0.00015119	0.00011029	2.85673E-05	0	0.000110101	8.56231E-05	0.000110564	0.000214127	0.00027597
BacV5_Otu_000379	0	0	0.003886008	4.7722E-05	0	0	0.000153506	0	0	0	0	0	0	3.80509E-05	0	1.13394E-05	0	0.00095959	0	2.24424E-05	2.51758E-05	0.000392277	0	3.9804E-05	1.51918E-05	0	0	0	0	0	0.000349686	5.14201E-05	8.09458E-05	0	0.000794598	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000385	0	0	0.000144548	4.7722E-05	0.000262334	0.001036326	0.000102343	0.000216255	8.97395E-05	0.000935476	0.000950663	0.000351655	0.000725234	0.000228256	0.000328638	0.000815683	0.001195955	0.000586668	0.000661674	0	2.51758E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000387	0	0	0	0	0	0	0	0	8.97395E-05	0	0	0	0	0	0	0	0	0	0	0	0	6.54042E-05	0	0.000172458	0.000197451	0.000309798	0.000509279	0.000407003	0.000207035	0	9.53969E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000388	0.000104035	0	0	0	0.000262334	0.000148198	5.11747E-05	5.40739E-05	0	0	0.000634007	8.79406E-05	0.000138233	7.60986E-05	0.000460023	0.000181395	0	0.000413417	0.000236428	0.000717583	0	0.000196183	0.000446786	5.30711E-05	0	0	2.68191E-05	4.52414E-05	0	9.81013E-05	0	0.000102834	0	3.69785E-05	0.000794598	4.66858E-05	9.07206E-05	8.27201E-05	8.56963E-05	0	2.75279E-05	5.70839E-05	2.76436E-05	0	8.28095E-05
BacV5_Otu_000391	0.000208045	0.000101293	0	0	0.000131187	0.000296346	0.000102343	0.000108141	8.97395E-05	0	0.000211438	4.39725E-05	0.000103679	7.60986E-05	0	0.000124717	0	5.33662E-05	9.45866E-05	4.48837E-05	0	0.000283347	0.000167599	5.30711E-05	9.11426E-05	0.000253487	0.000214506	6.78603E-05	0.000225852	0.000784191	0.00022256	0.000436877	2.02379E-05	3.69785E-05	0.000187095	2.33435E-05	3.02423E-05	5.51485E-05	8.56963E-05	0	2.75279E-05	0.00011416	2.76436E-05	0	8.28095E-05
BacV5_Otu_000394	0	0.000101293	0.001010827	4.7722E-05	0	0.000296346	0.000255813	0.000216255	0.000269163	0.001480241	0.000739585	0.000483453	0.000863237	0.000304314	0.000952365	0.000408033	0.000906329	0.000440076	0.000472727	0	0	2.18025E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000403	0	0	0	0	0.000393442	0.000148198	0	0	8.97395E-05	0	0.000105732	4.39725E-05	0	3.80509E-05	3.28749E-05	6.80321E-05	7.2576E-05	5.33662E-05	0	6.73238E-05	0.000151033	0.000130798	0	0.000238769	0.000379635	0.000309798	0.000375316	0.000203549	0.000244668	4.90534E-05	0.000286128	0.000513928	0	3.69785E-05	9.35576E-05	0	6.04825E-05	8.27201E-05	0.000171376	3.72322E-05	0.000137622	0.000370911	0.000414469	0	0.00027597
BacV5_Otu_000406	0.000104035	0.000101293	0.000144548	0	0.000131187	0.000148198	5.11747E-05	0.000108141	8.97395E-05	7.80333E-05	0	0	0.000103679	3.80509E-05	0	2.26786E-05	0	1.33422E-05	0	4.48837E-05	0	0.000217976	0.00014898	0.000159194	0.000470698	0.000450542	0	6.78603E-05	1.88255E-05	0.000294237	0.000603827	0.000693659	4.04748E-05	0.000184861	0	0.000186713	6.04825E-05	0.00011029	0.000171376	3.72322E-05	0	5.70839E-05	5.52854E-05	3.0596E-05	0.000193198
BacV5_Otu_000414	0	0	0	0	0	0	5.11747E-05	5.40739E-05	8.97395E-05	0	0	4.39725E-05	3.45625E-05	3.80509E-05	6.57474E-05	3.40174E-05	3.62895E-05	4.00253E-05	0	0.000269233	0	0.000152594	7.44962E-05	0.000238769	0.000136707	0.000309798	0.000107266	4.52414E-05	0.000131761	9.81013E-05	0.000572067	0.000539608	0.000161877	0.000221824	0	2.33435E-05	0	0.000137858	0.000171376	3.72322E-05	2.75279E-05	8.56231E-05	2.76436E-05	9.17814E-05	8.28095E-05
BacV5_Otu_000415	0	0	0.000722259	0	0.001048388	0.000296346	0.000204663	0.000648443	8.97395E-05	0.000390027	0.001477912	0.000263768	0.001173583	0.000304314	0.000624199	0.000498655	7.2576E-05	0.000653285	0.001133682	2.24424E-05	0	0	0	0	0	0	2.68191E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000416	0	0.000202563	0.000866567	0	0.00131009	0.001036326	0.000204663	0.000270302	0.000269163	0.000234058	0.000845137	0.000395592	0.000552669	0.000494402	0.000328638	0.000543959	0.000471527	0.00020009	0.000519972	0	0	4.36039E-05	0	0	0	2.81726E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85429E-05	0	0	5.52081E-05
BacV5_Otu_000417	0	0.000202563	0	0	0	0.000148198	0.002042301	0	0	0	0	4.39725E-05	0	3.80509E-05	3.28749E-05	0	3.62895E-05	2.66839E-05	0	0	0	2.18025E-05	0	1.32684E-05	0	2.81726E-05	0	0	0	0	0	0	0	0.000702054	4.67813E-05	0.000163378	0.000120957	2.75751E-05	0.000171376	0	0.000934972	0.000342391	0.002150933	0	0
BacV5_Otu_000418	0	0	0	4.7722E-05	0.000262334	0	0	0.000108141	0	0.000156053	0	8.79406E-05	6.91222E-05	7.60986E-05	6.57474E-05	0.000238066	3.62895E-05	9.33866E-05	0.000141872	0.000448628	0.000377483	2.18025E-05	0.000837347	0.000106136	0	0	0.000241312	9.0478E-05	0	0.000343258	0.000635584	0.000411191	0.000445015	3.69785E-05	0	0	6.04825E-05	8.27201E-05	0.000171376	7.44611E-05	5.50541E-05	0.00011416	5.52854E-05	0.000275286	5.52081E-05
BacV5_Otu_000424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.97627E-05	0.000528385	0.00041406	0	0.000265291	0.000880245	0.000169008	0.000723534	0.000248769	5.6474E-05	4.90534E-05	0	0.000128539	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000429	0	0	0	0	0	0	0.000102343	5.40739E-05	8.97395E-05	7.80333E-05	0	4.39725E-05	0.000103679	0	3.28749E-05	4.53559E-05	3.62895E-05	8.00469E-05	9.45866E-05	0.000314088	0	4.36039E-05	0.00013036	3.9804E-05	0.000197451	0.000366101	0.000268116	0.000271378	0.000112941	0.000294237	0.000540306	0.000205644	6.07108E-05	3.69785E-05	0	0.000186713	3.02423E-05	2.75751E-05	0.000142818	3.72322E-05	2.75279E-05	2.85429E-05	5.52854E-05	9.17814E-05	5.52081E-05
BacV5_Otu_000431	0	0	0.000144548	0.00014315	0	0.000148198	0.000102343	5.40739E-05	0.000269163	0	0	0.000131904	3.45625E-05	0.000152184	3.28749E-05	0.000158725	3.62895E-05	0.000120065	0.000189153	0.000246803	0.000377483	0.000196183	7.44962E-05	0.000424388	0.000425169	0.000169008	0.000294919	0.000248769	0.000207035	4.90534E-05	0.000127191	0.000102834	8.09458E-05	0	0	4.66858E-05	6.04825E-05	2.75751E-05	0.000114258	0	8.25786E-05	0.000142696	0.000276357	3.0596E-05	0
BacV5_Otu_000433	0.000104035	0	0	0	0.000131187	0.000296346	0.000102343	5.40739E-05	8.97395E-05	0	0.000105732	0	6.91222E-05	0.000152184	9.86174E-05	0.000204064	0.000108859	8.00469E-05	4.72959E-05	0	0	0.000109001	0.000260681	0	0.00016708	0	0.000509279	9.0478E-05	0	0.000147144	9.53969E-05	0.000539608	0.000364137	0	0.000140329	0	6.04825E-05	0	8.56963E-05	0.000111687	2.75279E-05	0	0	0	8.28095E-05
BacV5_Otu_000444	0.000623837	0	0	0	0	0	0	0	8.97395E-05	0	0	0.000131904	0	3.80509E-05	0	1.13394E-05	0	0.000146741	4.72959E-05	4.48837E-05	0	0.000239767	1.86253E-05	0.000424388	0.00027337	8.45123E-05	2.68191E-05	0.000113095	0.00030111	0.000147144	0.000699091	0.00025704	0.00010118	0.000147895	0	0	0	5.51485E-05	0.000171376	0	5.50541E-05	0.00011416	2.76436E-05	0	5.52081E-05
BacV5_Otu_000462	0	0	0	0	0.00052451	0.000296346	5.11747E-05	0.000162201	0	7.80333E-05	0	4.39725E-05	6.91222E-05	0.000152184	6.57474E-05	5.66942E-05	3.62895E-05	0.000120065	9.45866E-05	0.000314088	5.03501E-05	2.18025E-05	0.000614212	0.000225508	0.000136707	0.000309798	0.000268116	0.000813624	0.000470392	4.90534E-05	9.53969E-05	0.000154242	0.000161877	0	0.000140329	0	0	8.27201E-05	2.85673E-05	0	0	5.70839E-05	2.76436E-05	9.17814E-05	0
BacV5_Otu_000471	0	0	0.0004335	0	0	0.000296346	5.11747E-05	5.40739E-05	0.000358847	0.00046799	0.000105732	0.001624025	0.000380036	0	0	0.00090622	0.000181417	0.000586668	0.00094494	0	0	4.36039E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000480	0	0	0	0	0.000262334	0.000148198	0	5.40739E-05	0	7.80333E-05	0	0.001010243	3.45625E-05	0	0.000295785	0.000249399	0.00014514	0.000133403	4.72959E-05	0	0	0	0	0	0	2.81726E-05	0	0	0	0	0	0	0	0.000258784	0	0	0.000181422	5.51485E-05	0.000456852	0.000409378	0.000192659	8.56231E-05	0.000248729	0.000336437	0.000358727
BacV5_Otu_000498	0.000104035	0	0	0	0.000131187	0.000148198	0	0	0.000179461	0	0	0	0	0	0	0	0	0	4.72959E-05	0	0	6.54042E-05	0	0.000225508	0.000592085	0.000422397	0.000294919	0	0.000376355	0	3.18013E-05	0	0	0	0	0	0	8.27201E-05	2.85673E-05	0	0	0	0	0	0
BacV5_Otu_000542	0	0	0.001010827	0	0.000655539	0	5.11747E-05	0.000108141	0	0.000545939	0.000105732	0.000263768	0.000414568	0.000342339	0.00042718	0.000555284	0.000181417	0.000360095	0.000567211	0	0	0	0	0	0	0	0	0	0	0	0	2.57108E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000564	0	0.001516923	0.000144548	0	0	0.000148198	0	5.40739E-05	0	7.80333E-05	0	4.39725E-05	0.002000089	7.60986E-05	0	5.66942E-05	0.000870112	2.66839E-05	0	0.000336515	0	0.000130798	7.44962E-05	0.00014593	7.59535E-05	0	0	0.000113095	0	0.00019618	3.18013E-05	0	6.07108E-05	0	0	0	0	2.75751E-05	0	3.72322E-05	5.50541E-05	2.85429E-05	2.76436E-05	0	0
BacV5_Otu_000677	0	0	0	0	0.000131187	0	0	0	0	0	0	0	0.000103679	0	0	5.66942E-05	0	4.00253E-05	0	0.000157073	0	2.18025E-05	0.00022345	0.000172458	3.0383E-05	0.000112679	0.000348519	0.000248769	0	0.000490285	0.000254345	0.00030843	2.02379E-05	0	0	0	6.04825E-05	0	5.71327E-05	0	5.50541E-05	0.00011416	5.52854E-05	0	2.76049E-05
Ftrad_Otu_00001	0.001950039	0.006056503	0.008384324	0.009568687	0.191249036	0.086178103	0.222449177	0.179384354	0.244181896	0.26525698	0.173274405	0.055543576	0.16514571	0.133693454	0.103952076	0.161754641	0.257726916	0.211049936	0.217274845	0.067576748	0.117889916	0.026007535	0.015801429	0.009964155	0.10505172	0.021388106	0.143590433	0.073447698	0.02079721	0.163057221	0.004436104	0.052365145	0.064545118	0.001920026	8.34059E-05	0.006641795	0.002173239	0.008046296	0.001674026	0.010948544	0.009075356	0.003846971	0.002764695	0.001505245	0.001590273
Ftrad_Otu_00002	0.035778963	0.041023626	0.004212395	0	0.040130769	0.069327957	0.015223671	0.080647928	0.024794728	0.009409767	0.107832959	0.03310295	0.058389671	0.048469611	0.012297191	0.05927488	0.020288397	0.038649972	0.02440357	0.081060731	0.077572544	0.086038653	0.092607488	0.162960825	0.119882468	0.157845901	0.113006925	0.039566526	0.14415199	0.032668197	0.042610339	0.043070183	0.036069509	0.059223709	0.009814516	0.013637651	0.021454194	0.033244259	0.039357672	0.013505042	0.010075003	0.023613346	0.007300449	0.00931811	0.013035892
