ID	S22	S23	S24	S25	S26	S27	S28	S15	S16	S61	S18	S21	S63	S72	S73	S75	S76	S64	S65	S66	S67	S68	S69	S70	S71	S227	S228	S229	S230	S231	S232	S234	S235	S236	S237	S238	S239	S240	S241	S242
BacV5_Otu_000151	0.000353037	6.75997E-05	0.000107512	0.000312855	0	0.000403526	0.001307	0.000192677	8.04026E-05	0.000225549	0.000691159	0.001797885	0.000308777	0.000173238	0.000123094	0.00010127	0.000103146	7.47731E-05	0.000342286	0.000214802	0.000191375	0.000192492	0.000604149	0.000100979	0.000823745	0.000664364	4.98358E-05	0	0	0.000163586	0	8.62294E-05	0.000455793	5.14964E-05	0.000924899	0.000429867	5.01871E-05	0.000288971	0.000503595	0
BacV5_Otu_000153	5.88595E-05	6.75997E-05	0	0.000208595	0.000131764	0.001108795	0	0.001346949	0.004400184	0.000450981	0	0.001269868	0.000247039	0.000445329	0.000451172	0.000303738	0.000412435	0.00258465	0.001026048	0.000286379	0.000828685	0.000577221	0.000426546	0.002283115	0.000494434	0.000132954	4.98358E-05	6.64669E-05	7.96944E-05	0	0	0	0.000364672	0	0	0	0	0	0	7.11667E-05
BacV5_Otu_000154	0.00023539	6.75997E-05	0.000322456	0.000521299	6.5887E-05	0.000100917	0.000141487	9.63493E-05	8.04026E-05	0.000112789	0.000197586	0	0.000679019	0.000123748	0.000328172	0.000607263	0.000103146	0.000796917	0.000368604	0.000214802	0.00063759	0.000384899	0.000248869	0.000168286	0.000197841	8.86406E-05	0.000199309	9.96965E-05	0.000716723	5.45356E-05	0.000609838	0.000172442	0.000212763	0.000102987	0.000517098	0.000558744	0.000301036	0.000520009	5.59838E-05	0.000355717
BacV5_Otu_000156	0.000117711	0	0.000107512	0.000312855	6.5887E-05	0.000100917	0.00010612	0	0.00016079	0	9.88043E-05	0.000105964	0.000308777	2.47525E-05	0.000164117	0.000708391	0.000412435	0.000796917	0.000868352	0.000357945	0.00041454	0.000449016	0.000177778	0.000168286	3.29798E-05	0.000310163	0.000249122	0.00019937	0	0.000490574	7.17901E-05	0.000430976	0.000729039	0.000102987	0.000163361	0.000988058	0.000250878	0.000866337	0.000279847	0.000213465
BacV5_Otu_000157	0	0	0	0	0	0	0	0	0	0	0	0	0.002525512	0.002049669	0.00363702	0.004032475	0.001647397	0.000548037	0.005054104	0.0018581	0.003336954	0.00889328	0.003224228	0.001243772	0.001843023	0	0	0.00019937	0.000159374	0.000109064	0	8.62294E-05	3.04011E-05	0	0	0	0	0	0	0.000284597
BacV5_Otu_000158	0.000294218	6.75997E-05	0	0.001041974	0.000131764	0.000100917	0.000247572	0	8.04026E-05	0.000225549	0.002070185	0	0.000432226	4.95035E-05	0.000410176	0.001213679	0.000206267	0.000323924	0.000684301	0.000322164	0.000542011	0.001153676	0.000213325	0.000168286	0.000230806	0.000929825	0.000697182	0.000132924	0	0.000218101	0.000179453	0.000430976	0.000182375	0.000102987	0.000952072	0.000945146	0.001353021	0.000346742	0.00011196	0.000569007
BacV5_Otu_000159	0.000411849	0.000202768	0.000322456	0.000208595	6.5887E-05	0.000100917	0	0.000577775	0.000482192	0.000225549	0.000987033	0.001164187	0.002156841	0.000692536	0.000615119	0.000607263	0.000206267	0.000398641	0.000158011	0.001715451	0.00047828	0.000481071	0.000462072	0.00097515	0.000164874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000160	0.000176554	0	0.000107512	0.00010431	0	0	0.00010612	0.001826992	0.00016079	0.000450981	0.000493797	0	6.17729E-05	4.95035E-05	0.000492165	0.001213679	0.000206267	0.000274105	0.000894639	3.58078E-05	0.000127593	0.000192492	0.000994622	0	0.000494434	0.000132954	0.000298929	3.32347E-05	0	0.000599516	0	0.004717376	0.000425421	0.000463247	0.002091811	0.000429867	0.000250878	0	0.000279847	0.000142322
BacV5_Otu_000161	0.000117711	0.000135189	0.000214997	0.000729644	6.5887E-05	0.000100917	0	0	0	0	9.88043E-05	0.000105964	0.000308777	9.90014E-05	0.000574138	0.000607263	0.000206267	0.002906652	0.000658002	0.000322164	0.000542011	0.000352837	0.000142228	0.000201935	6.59571E-05	0.000841356	0.000945905	0.000465055	0.000239039	0.000490574	0.000143568	0.000258637	0.000121592	0.000360346	0.000190582	0.001545534	0.000100368	0.001270037	0.001174147	0.000284597
BacV5_Otu_000163	0.000353037	0	0.004599147	0.00010431	0.000131764	0	0	0	0.000241163	0.000225549	0	0.001692333	0.00055564	7.42532E-05	0.000205137	0.000404937	0.000309363	0.000921303	0.00026332	0.000322164	0.000733148	0.000320773	0.000213325	0.000235581	0.00069205	0.000443022	9.9666E-05	9.96965E-05	0.00031869	0.00070843	3.58966E-05	0.000344815	6.08E-05	0	0.000544297	8.60074E-05	5.01871E-05	0.000115611	0.00016793	0.000426825
BacV5_Otu_000164	0.000411849	6.75997E-05	0	0.000729644	6.5887E-05	0.000302679	7.07493E-05	0.000481533	0.000321521	0.000225549	9.88043E-05	0.000317815	6.17729E-05	2.47525E-05	8.20662E-05	0.000910577	0.000103146	0.001915112	0.000342286	0.000429498	0.000287031	0.000352837	0.000142228	0.000100979	0.000164874	0.000221568	0	0.000730577	0.000239039	0.00125259	0.000681528	8.62294E-05	0.000182375	0.00082321	0.000190582	0.00188824	0.000250878	0.001961222	0.000279847	0.000355717
BacV5_Otu_000166	0.000470652	6.75997E-05	0.000429888	0.00010431	0.000131764	0.000504349	0.000176852	0.000481533	0.000241163	0	0.000493797	0	0.000247039	0.000148494	0.000164117	0.000202516	0.000206267	0.001567537	0.000579094	7.16126E-05	0.000446411	0.000288706	0.000142228	0.000134634	0.000230806	0.000310163	0.000697182	0.001062251	7.96944E-05	0.00027261	7.17901E-05	8.62294E-05	0.000182375	0.000668977	0.00032666	0.000687583	0.000451476	0.001154732	0.000335795	0.000569007
BacV5_Otu_000168	0.000940795	0.000270336	0.000214997	0.000729644	0.000329335	0.001008112	0.000212213	0.000481533	0.00096385	0.000225549	0.000493797	0.000211903	0.000679019	4.95035E-05	0.000328172	0.000202516	0.000103146	0.001319099	0.000210669	0.000214802	0.00047828	0.000320773	0.000142228	0.000269226	0	0.000487299	0.000945905	0.00023259	0.000477947	0.000327111	0.0008607	0.00051712	0.000243149	0.000463247	8.1688E-05	0.000558744	0.000301036	0.000808635	0	0.000711142
BacV5_Otu_000169	0.000764551	0.000135189	0.000322456	0.000521299	0.000329335	0.000100917	0.000495003	0.000288984	0.000723088	0.000225549	9.88043E-05	0.000105964	0.000247039	2.47525E-05	8.20662E-05	0.000202516	0.000309363	0.000622716	0.000342286	0.000179009	0.00035079	0.000416959	7.112E-05	0.000168286	6.59571E-05	0.000177263	0.000498101	9.96965E-05	0.000239039	0.000163586	0.000538137	0	0.000212763	5.14964E-05	8.1688E-05	0.000558744	0.000250878	0.00057775	0	7.11667E-05
BacV5_Otu_000170	0.000647016	0.000202768	0.000214997	0.001146034	0.000197631	0.000100917	3.53761E-05	0.000385269	0.000241163	0	0.000493797	0	0.000123537	0.000148494	0.000205137	0.000607263	0.000103146	0.000896428	0.000500173	0.000107414	0.00041454	0.000288706	0.000106676	0.000269226	3.29798E-05	0.000354454	4.98358E-05	0.000664211	0.000239039	0.000599516	0.000609838	0.000172442	9.11968E-05	0.0004118	0.000353871	0.000644641	0.000150544	0.000924031	5.59838E-05	0.000853231
BacV5_Otu_000171	0.000529448	0.000337893	0.000107512	0.000937889	0.000197631	0.000403526	0.000282928	0.000577775	0.000562506	0.00033828	0.000296346	0.000211903	0.001172186	0.000222721	0.000287164	0.001617486	0.000309363	0.000871553	0.000710599	0.00089431	0.000796842	0.000641309	0.000319948	0.000269226	0.000296728	0.000221568	0.000298929	3.32347E-05	0.000159374	5.45356E-05	7.17901E-05	8.62294E-05	9.11968E-05	0.000154471	0.000571494	0.000214987	0.000250878	0.000288971	0.000223892	0.000782192
BacV5_Otu_000172	5.88595E-05	0.000135189	0.000214997	0.000208595	0.000131764	0.000302679	3.53761E-05	0.000288984	8.04026E-05	0.000112789	0.000296346	0.000105964	0.000247039	4.95035E-05	0.000574138	0.000607263	0.000206267	0.000373737	0.000579094	0.000214802	0.000287031	0.000737424	0.000355484	0.000201935	9.89319E-05	8.86406E-05	0	3.32347E-05	0	0.000218101	0	0.001033625	0.000880768	5.14964E-05	8.1688E-05	0	0.000200714	0	0.00011196	0.00120825
BacV5_Otu_000173	0.000176554	0	0.000107512	0.000208595	0.000131764	0.000302679	0.000424323	0	0.00016079	0	9.88043E-05	0.001269868	0	7.42532E-05	4.10351E-05	0.00010127	0.000103146	0.000373737	0.000184341	0.000107414	0.000127593	0.000128338	0.000142228	6.7322E-05	3.29798E-05	0.000132954	0.000348731	0.000265806	0	5.45356E-05	0.000287089	0	0.000455793	0.000257421	0.000163361	8.60074E-05	0.000451476	0.000693208	0.00016793	0.000142322
BacV5_Otu_000175	0.000117711	0	0	0	0	0	0.00010612	0	0	0.000676296	0	0	0.000185292	7.42532E-05	0.000738038	0.000506112	0.000206267	2.49258E-05	0.000105347	7.16126E-05	0.001146989	9.62568E-05	0.000426546	0.001008736	0.000955399	0	0	0	0	0.000817316	0	0.000172442	0	0	0	0	0	0.000404506	5.59838E-05	0
BacV5_Otu_000176	0.000117711	0	0.000107512	0.00041709	0	0.000100917	0.000282928	0	0	0.000563653	9.88043E-05	0	0	0	0	0.000202516	0	4.98501E-05	5.26769E-05	0.000107414	0.000382666	0.000128338	0.000177778	0.000201935	0.000296728	0.004058856	0	0	0	0	0.000107681	0.000430976	6.08E-05	0.000977388	0.000272234	0.00111677	0.000200714	0.001212388	0.000335795	0
BacV5_Otu_000179	5.88595E-05	6.75997E-05	0	0.000208595	0.000131764	0	0.000176852	0	0.00016079	0.000450981	0.001085613	0.000211903	0.001849376	0.000816088	0.000697069	0.001112668	0	0.000249194	0.000105347	0.000751344	0.000223263	0.000192492	0.000604149	0.000807177	0.000527376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000180	0	0	0.000107512	0.00010431	0	0	7.07493E-05	0	8.04026E-05	0.000112789	9.88043E-05	0.000105964	0.000185292	7.42532E-05	0.000451172	0.000506112	0.000309363	0.000871553	0.000500173	0.000393723	0.000542011	0.000449016	0.000675171	0.000134634	0.000428542	0.000132954	0.000298929	0.000132924	7.96944E-05	0.00027261	0.000287089	0.000603247	0.000577257	0.000154471	0.000245018	0.000300951	0	0.000115611	0.000223892	0.000497922
BacV5_Otu_000186	0.000117711	0	0.000322456	0.000208595	0	0.000100917	0.000141487	0	0.00016079	0.000112789	0	0.000105964	0.000123537	9.90014E-05	8.20662E-05	0.000202516	0	0.000597824	0.000394921	0.000179009	0.000127593	0.000288706	3.55615E-05	6.7322E-05	0.000164874	0.000443022	0.000746938	0.00023259	0.000477947	0.000218101	0.000538137	0	9.11968E-05	0.000308887	0.000299448	0.000945146	0.000401335	0.000808635	0.00011196	0.000213465
BacV5_Otu_000187	0.000176554	6.75997E-05	0.000537294	0.00010431	0	0	0	0	0	0	0	0	0	7.42532E-05	0.000123094	0.000506112	0.000309363	0.000448445	0.000842064	0	0.000223263	0.000288706	7.112E-05	0.000201935	0	0.000132954	0.000199309	0.000431853	0.000796286	0.000926176	0.000681528	0	6.08E-05	0.0004118	0.000245018	0.000257971	0.000501611	0.000520009	0.00016793	0.00064008
BacV5_Otu_000191	0	0	0	0	0	0	0	0	0	0.000225549	0	0	0.00055564	0.000494782	0.001188445	0.000910577	0.001236133	0.00017445	0.001288748	0.000715595	0.001083347	0.002304294	0.001101054	0.000336506	0.000494434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000194	0	0	0	0	0	0.000100917	0	0	0	0.000225549	9.88043E-05	0.000211903	0.000493937	0.000123748	0.002006172	0.001011634	0	2.49258E-05	0.000842064	0.000179009	0.000318912	0.001057653	0.000675171	0	0.000395592	0.000177263	0	0	0	0	0	0	0	0	0	0	0	0	5.59838E-05	0
BacV5_Otu_000195	0	0	0.000214997	0.000312855	0	0.00020181	3.53761E-05	0.000192677	8.04026E-05	0.000112789	9.88043E-05	0	0.000432226	9.90014E-05	0.000123094	0.000910577	0.000103146	0.000423544	0.000684301	0.000250592	0.000542011	0.000769457	0.000177778	0.000201935	0.00036264	0.000929825	0.000199309	0.000299021	0.000159374	0	0.000358832	8.62294E-05	0.000546894	0.000102987	0.000163361	0.000300951	0.000100368	0.00057775	0.00011196	7.11667E-05
BacV5_Otu_000196	0.000117711	0.000135189	0	0	0.000197631	0.00020181	0.000247572	0	0.000482192	0.001239072	0.000296346	0.000317815	0.000432226	0.001359295	0.002373647	0.000303738	0.00092743	0.000448445	0.000105347	0.000357945	0.001115169	0.000833517	0.000959139	0.000739969	0.001054113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000197	0.000117711	6.75997E-05	0.000107512	0.00010431	0	0	0	0	8.04026E-05	0.000225549	0	0	0.000123537	7.42532E-05	0.000123094	0.000202516	0	0.000373737	0.000342286	0.000322164	0.001146989	0.000320773	7.112E-05	0.000100979	0.000131904	0.000531572	0.00064742	0.000166148	0.000637146	0	0.002398533	0.000344815	0.001214386	0.000102987	0	0.001759757	0.000401335	0.000231192	0	0.000142322
BacV5_Otu_000199	0	0	0	0	0	0	0	0	0	0.000225549	0	0	0.000185292	0.000148494	0.000574138	0.002423975	0.000206267	0.001020786	0.001551288	0.000858573	0.000796842	0.001057653	0.000426546	0.000571905	0.000395592	0.000177263	4.98358E-05	3.32347E-05	0.00031869	0.000218101	0.000107681	0.000861525	0.000212763	5.14964E-05	0.000272234	0.000300951	0.000150544	5.78096E-05	0.00011196	0
BacV5_Otu_000200	0.00023539	0	0.000107512	0.00010431	6.5887E-05	0.000100917	7.07493E-05	9.63493E-05	0	0.000901494	0.001085613	0	0.000925672	0.000296937	0.000164117	0.001112668	0.000103146	0.001095384	0.001209955	0.000286379	0.00035079	0.000160416	0.000142228	0.000168286	9.89319E-05	0	0	0	0	0	0	0	0	0.00123423	0.000136138	0	0.000651981	0	0.000335795	7.11667E-05
BacV5_Otu_000203	0.000353037	0	0.000107512	0.000312855	0.000131764	0.000504349	7.07493E-05	0.000577775	0	0.000112789	0.000395083	0	0.000370506	9.90014E-05	4.10351E-05	0.000708391	0.000103146	0.000473346	0.000473862	0.000393723	0.000223263	0.000192492	0.000142228	6.7322E-05	3.29798E-05	0.000487299	0	0.000166148	0.000398326	0.000109064	0.000287089	0.000344815	0.000243149	0.000360346	0.000598689	0.000171998	0.000601863	0.000115611	5.59838E-05	0.000497922
BacV5_Otu_000206	0	0	0	0	0	0	0	0.000481533	0	0.000225549	0.000296346	0	0.000370506	0.0002722	0.000287164	0.000607263	0	0.000299015	7.90129E-05	0.001037228	0.001051522	0.000160416	7.112E-05	6.7322E-05	0.000395592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000209	0.000117711	0	0	0.000521299	0.000131764	0.000100917	0.000176852	0.000192677	0.00016079	0	0.000197586	0	0.000123537	7.42532E-05	0	0.000202516	0.000103146	0.000697382	0.000105347	0.000107414	9.56982E-05	6.41735E-05	0.000142228	0	3.29798E-05	0.000265867	0.000348731	0.000465055	0.000557554	0.001306969	0.000179453	0.000430976	0.000151984	0.000668977	0.000136138	0.000773454	0.000351188	0.000462261	0.000279847	0.000142322
BacV5_Otu_000212	0.000353037	0	0.00203819	0.000208595	0	0	0	0	8.04026E-05	0	9.88043E-05	0.000846991	0.000308777	4.95035E-05	0.000287164	0.000303738	0.000515483	0.000995917	0.000368604	0.000214802	0.000223263	0.000224566	0.000355484	0.000538284	0.001152805	0.000265867	0.000199309	0	0	0.000381606	0	8.62294E-05	9.11968E-05	0.000102987	5.44604E-05	0	0.000100368	0.000173406	5.59838E-05	0
BacV5_Otu_000213	0	0.000810503	0	0	6.5887E-05	0	0	0	0	0	0	0	0.00055564	0.004800243	0.000738038	0.000202516	0.000515483	0.001045653	2.63392E-05	7.16126E-05	9.56982E-05	0.000416959	0.000213325	0.000168286	0.003089206	0.000265867	0	0	0.000239039	0.000218101	0	0	9.11968E-05	0	0	0	0	0	0	0.00064008
BacV5_Otu_000219	0.000294218	0.000202768	0.000107512	0.000625484	0.000131764	0.000100917	7.07493E-05	0	8.04026E-05	0.000225549	0	0.000211903	0.000185292	7.42532E-05	0.000287164	0.000303738	0.000206267	0.000548037	0.000184341	0.000143213	3.19018E-05	6.41735E-05	3.55615E-05	0.000201935	6.59571E-05	0.000310163	0.000398527	6.64669E-05	0	0.000218101	0.00078904	0.000344815	0.000151984	0.000668977	0.000190582	0.000558744	0.000351188	0.000462261	0.000223892	0.000924258
BacV5_Otu_000225	0.000294218	0.000202768	0	0.00010431	0.000131764	0.000100917	0.000247572	0.000481533	0.000482192	0	0.000197586	0.000423702	0.000617334	0.000470056	0.000287164	0.000202516	0.000309363	0.000548037	0.000210669	0	0.00041454	0.000192492	0.000710677	0.000840776	0.001317242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000230	0.000529448	0.000270336	0.000107512	0.002289051	6.5887E-05	0.000605148	0.00010612	0.000192677	0.000321521	0.000225549	0.000395083	0.000211903	0	7.42532E-05	0.000123094	0.000303738	0	0.000274105	0.001104875	7.16126E-05	0.00035079	6.41735E-05	7.112E-05	0	0	0.000177263	0.000249122	0.000166148	0	5.45356E-05	3.58966E-05	0.000344815	0.000151984	0.000514689	5.44604E-05	0.000515789	0.000200714	0.000808635	0.000223892	0.000853231
BacV5_Otu_000235	0	0	0.000107512	0	6.5887E-05	0.000100917	0	9.63493E-05	0	0.000112789	0	0	0.000308777	0	0.000738038	0.00010127	0.000103146	2.49258E-05	0.000368604	7.16126E-05	3.19018E-05	0.000320773	0.000426546	3.36623E-05	3.29798E-05	0.000575841	9.9666E-05	6.64669E-05	0	0	3.58966E-05	8.62294E-05	3.04011E-05	0.000102987	0	0	5.01871E-05	0	0.001564825	7.11667E-05
BacV5_Otu_000247	0	0	0	0	0	0	0	9.63493E-05	0	0.000563653	0.000987033	0	0.000123537	7.42532E-05	0.000410176	0	0.001133256	0.000498244	0.000368604	0.002926476	0.000159485	0.000513123	0.000213325	0.000302867	0.001021211	0	4.98358E-05	3.32347E-05	0	0	0	0	3.04011E-05	0	0	0	5.01871E-05	5.78096E-05	0	0
BacV5_Otu_000251	0	6.75997E-05	0.000537294	0.00010431	6.5887E-05	0	7.07493E-05	0.000192677	8.04026E-05	0	0	0.000423702	0.000247039	0	4.10351E-05	0	0	7.47731E-05	0.000842064	0.000679843	9.56982E-05	0.000545173	0.001030102	0.000100979	0	0.000132954	0	6.64669E-05	0	0	0	0.000172442	0	0	0	0	0	0	0.000950745	0
BacV5_Otu_000253	0.000705788	0.000135189	0.000429888	0.001041974	0.000131764	0.000403526	0.000530339	0	0.000241163	0	0.000987033	0.000317815	0.00055564	0.000123748	0.000164117	0.000404937	0	0.000323924	0.001682499	0.000286379	0.000669445	0.000128338	0.000213325	0.000134634	6.59571E-05	0	0	0	0.000955369	0	0	0	0	0	0.000272234	4.30058E-05	0	0	5.59838E-05	7.11667E-05
BacV5_Otu_000254	0.000411849	6.75997E-05	0.000214997	0.000625484	6.5887E-05	0	0.00010612	0.000385269	0	0.000563653	0	0	0.000802363	0.00019798	0.000205137	0.000607263	0.000206267	0.000249194	0.000421236	0.000429498	0.000987866	0.000352837	0.000142228	0.000403776	0.000230806	0.000177263	0.00014949	3.32347E-05	0	0	0	8.62294E-05	0.000212763	0.000102987	0.000272234	4.30058E-05	0.00055174	0.000231192	5.59838E-05	0.000142322
BacV5_Otu_000260	0.000647016	0	0.000322456	0.00010431	0	0.000403526	0.000212213	0.000192677	0.000241163	0.000225549	0.000296346	0.000105964	0.000185292	9.90014E-05	4.10351E-05	0.000202516	0	0.000498244	0.000236996	0.000107414	0.00035079	0.000288706	0.000142228	3.36623E-05	3.29798E-05	0.000354454	0	3.32347E-05	0	0	0.000502282	0	0.000334295	5.14964E-05	5.44604E-05	0.00047283	0.000200714	0.000404506	0.00016793	0.000284597
BacV5_Otu_000261	0.000117711	0	0	0	6.5887E-05	0.000100917	3.53761E-05	0	0	0.000112789	0	0	0.000740696	0	4.10351E-05	0.00010127	0	0	0	0.000107414	0	0	3.55615E-05	0	0	4.43225E-05	0.000597653	0.000863277	0.001114393	0.000218101	0.000932348	0.000344815	0.000151984	0.000154471	8.1688E-05	0.000214987	0.000250878	0.000231192	0.000503595	0.000142322
BacV5_Otu_000262	0.000117711	6.75997E-05	0.000214997	0	0	0.000100917	0	0	0	0.000112789	9.88043E-05	0.000635398	0.000308777	0	0.000123094	0.000202516	0	0.000597824	0.000236996	0.001144387	0.000255148	0.00092959	0.002835756	0.000370142	3.29798E-05	0.000132954	9.9666E-05	0	0	0	0	0	0	0.000102987	5.44604E-05	4.30058E-05	0.000100368	0	5.59838E-05	0
BacV5_Otu_000273	0.000117711	0.000135189	0	0.00166596	0	0.000100917	3.53761E-05	0.000192677	0.00016079	0	0.000395083	0.000211903	0.00055564	2.47525E-05	4.10351E-05	0.000708391	0.007871388	0.000348831	0.000342286	0.000143213	0.002195742	0.000288706	0.000781681	0.000168286	6.59571E-05	0.000221568	4.98358E-05	0	0.000557554	0	0	0	6.08E-05	0	0.000163361	0.000300951	0.000100368	5.78096E-05	0	0
BacV5_Otu_000278	0	0.000202768	0.000214997	0.00010431	6.5887E-05	0.00020181	3.53761E-05	0.000385269	8.04026E-05	0.000450981	0.000691159	0.000105964	0.000247039	0.000247461	0.000369176	0.000404937	0.000412435	0.000722268	0.001183687	0.000179009	0.000669445	0.000545173	0.002234705	0.000907968	0.001087013	0	0	0	0	0.000163586	0	8.62294E-05	0	0	8.1688E-05	4.30058E-05	5.01871E-05	0	0	0
BacV5_Otu_000285	0.00023539	6.75997E-05	0.000322456	0.000729644	0	0.00020181	0.000247572	0.000288984	0.000401864	0.000225549	0.000493797	0	0.001172186	0.000494782	0.000492165	0.001718379	0.000515483	0.000597824	0.000658002	0.000751344	0.00047828	0.000897568	0.00028441	0.000134634	9.89319E-05	0.000132954	0	3.32347E-05	0	5.45356E-05	0	8.62294E-05	9.11968E-05	0.000154471	0.000108914	0	0.000250878	0	0	0
BacV5_Otu_000289	5.88595E-05	0.000810503	0	0	0	0	0.00010612	0	8.04026E-05	0.001126575	0	0.000741207	0.000185292	0.001285261	0.001352114	0.000607263	0.000721505	0.000448445	0.000421236	0	0.000573873	0	0.000817178	0.000639138	0.00181018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000290	0	0	0	0	0	0	0	0	0	0	0	0	0.000679019	0.000123748	0.001024715	0.000506112	0.001750152	0.000323924	0.000684301	0.007666725	6.38012E-05	0.000833517	0.000248869	6.7322E-05	0.000955399	0	0	3.32347E-05	0	0	0	0	0	0.000102987	0	0	0	0	0	0
BacV5_Otu_000291	0	0	0	0	0	0	0	0	0	0.000112789	0	0	0.000864022	0.001137156	0.001638385	0.002323246	0.001030355	0.000274105	0.001525041	0.001037228	0.001433264	0.003833726	0.00159739	0.000370142	0.000856662	0	0	0	0	0	3.58966E-05	8.62294E-05	0	0	0	0	0	0	0	0
BacV5_Otu_000293	0	6.75997E-05	0	0	0	0	3.53761E-05	0	8.04026E-05	0.000112789	0.000197586	0	0.004364188	7.42532E-05	0.000123094	0.000607263	0.000103146	0.000323924	0.002783107	0.001715451	3.19018E-05	6.41735E-05	0.000817178	0.000437407	0.000659121	0	0	0	0	0	0	0	6.08E-05	0	0	0	0	0	0	0
BacV5_Otu_000302	0	0.000135189	0.000107512	0.000208595	0	0	0.00010612	0	0.00016079	0	0.001085613	0.000105964	0	9.90014E-05	4.10351E-05	0.00010127	0.002366173	0.000747152	0.000342286	0	0.000318912	3.2088E-05	0.000497596	3.36623E-05	0.000527376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000328	0.000117711	6.75997E-05	0	0	6.5887E-05	0	3.53761E-05	0.000385269	8.04026E-05	0	0.001282706	0	6.17729E-05	0.0002722	8.20662E-05	0.000202516	0.000206267	0.00017445	0.000421236	7.16126E-05	0.001528647	0.000128338	0.000710677	0.000336506	0.000164874	4.43225E-05	0	0	0	0	0	0	0	0	0.000163361	8.60074E-05	0	0	0	0.000355717
BacV5_Otu_000343	0	0	0	0	0	0	0	0	0	0.000112789	0.000197586	0	0.000308777	9.90014E-05	0.000328172	0.001516569	0.000206267	0.000373737	0.000658002	0.000286379	0.000382666	0.000160416	0.000177778	0.000269226	0.000527376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000347	5.88595E-05	6.75997E-05	0	0	0.000724208	0	7.07493E-05	0.000192677	8.04026E-05	0.000112789	0.000789806	0.001692333	0.001233792	0.000296937	0.000942827	0.00010127	0.001133256	7.47731E-05	2.63392E-05	0.000357945	0.000287031	3.2088E-05	0.000675171	0.000437407	0.000263768	4.43225E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000408	0.000176554	0	0	0	0	0.000100917	7.07493E-05	0.000481533	0.000401864	0.000225549	0	0	0	0.0004206	0.001106588	0	0.000721505	0.000249194	2.63392E-05	3.58078E-05	0.000382666	0.000224566	0.000426546	0.000706361	0.001087013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000641	0.000294218	0.000135189	0	0.001562025	0	0.000100917	3.53761E-05	0	0	0	0	0.000105964	0	0	0	0.000202516	0.000103146	0	0	0	0.000573873	0	0	6.7322E-05	0	0	0	0	0.001193883	0	0	0.000603247	0.000546894	0	0	0	0	0	0.000615425	0
BacV5_Otu_000689	5.88595E-05	0	0	0	0	0	0	0	0	0	0	0.000211903	0.000370506	0.0002722	0.000819965	0.000404937	0.000309363	9.96946E-05	0.000105347	0.000214802	0.00047828	0.000160416	0.000710677	0.000471035	0.000197841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BacV5_Otu_000782	0	0	0	0	0	0	0	0	0	0	0	0	0.000308777	0.0002722	8.20662E-05	0.001314666	0	0.000373737	0.001157418	7.16126E-05	0.000127593	0.000320773	0.001171994	3.36623E-05	3.29798E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.59838E-05	0
Ftrad_Otu_00001	0.020077898	0.03681917	0.088126942	0.043618043	0.011094635	0.006368151	0.077484984	0.008496627	0.023243284	0.147656546	0.007412498	0.029728643	0.111589447	0.108314343	0.204423438	0.162882968	0.160736639	0.024764588	0.268237482	0.174716908	0.161150909	0.111320325	0.193569306	0.036617429	0.046532325	0.060068066	0.051621636	0.174596377	0.078847281	0.105802519	0.030715924	0.044972662	0.131336923	0.198066564	0.019836804	0.015918876	0.063147475	0.139121941	0.123842199	0.053671924
Ftrad_Otu_00002	0.020370648	0.019887488	0.019114146	0.01266862	0.005177993	0.014350304	0.067804758	0.002796073	0.022631171	0.002648609	0.034874122	0.052398665	0.022417224	0.004400742	0.013547899	0.015497598	0.012341439	0.015130107	0	0.025965563	0.003986994	0.040652051	0.0170148	0.000779004	0.007178585	0.071379511	0.032768993	0.004109403	0.045504577	0.019600153	0.079692482	0.127371765	0.027061684	0.009696188	0.135661291	0.061562134	0.030156535	0.01761836	0.058159838	0.013917879
Ftrad_Otu_00003	0.001683611	0.000552968	0.003037037	0.01142368	0.000163888	0.001218854	0.001242025	0.000164974	0.004706686	6.10693E-05	9.70816E-05	8.47569E-05	0	0.000276357	0	0	0	0	0	0	0.000571816	0.000478561	0.000481747	0	0	0.055179679	0.021548154	0.034561273	0.00829359	0.001448801	0.063261229	0.00357492	0.003240192	0.002607549	0.015208461	0.04223585	0.057356346	0.057311915	0.014206523	0.090567778
