"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numBacV5_Otu_s"	"reads"	"c__ABS-6_unclassified"	"c__Acidobacteria-5_unclassified"	"c__Actinobacteria_unclassified"	"c__Alphaproteobacteria_unclassified"	"c__Bacilli_unclassified"	"c__Betaproteobacteria_unclassified"	"c__C0119_unclassified"	"c__Chloroflexi_unclassified"	"c__Deltaproteobacteria_unclassified"	"c__Gammaproteobacteria_unclassified"	"c__Gemm-1_unclassified"	"c__Gemm-3_unclassified"	"c__Gemmatimonadetes_unclassified"	"c__ML635J-21_unclassified"	"c__OPB56_unclassified"	"c__PAUC37f_unclassified"	"c__Pla4_unclassified"	"c__RB25_unclassified"	"c__S085_unclassified"	"c__SJA-28_unclassified"	"c__SJA-4_unclassified"	"c__Thermoleophilia_unclassified"	"c__TK10_unclassified"	"c__TK17_unclassified"	"c__TM7-3_unclassified"	"k__Bacteria_unclassified"	"o__[Chthoniobacterales]"	"o__[Entotheonellales]"	"o__[Fimbriimonadales]"	"o__[Pedosphaerales]"	"o__[Roseiflexales]"	"o__[Saprospirales]"	"o__0319-7L14"	"o__258ds10"	"o__A21b"	"o__Acidimicrobiales"	"o__Acidobacteriales"	"o__Actinomycetales"	"o__Aeromonadales"	"o__AKIW781"	"o__AKYG885"	"o__Alteromonadales"	"o__Armatimonadales"	"o__B07_WMSP1"	"o__Bacillales"	"o__Bacteroidales"	"o__Bdellovibrionales"	"o__Burkholderiales"	"o__Cardiobacteriales"	"o__Caulobacterales"	"o__Chlamydiales"	"o__Chloroflexales"	"o__Clostridiales"	"o__Cytophagales"	"o__Deinococcales"	"o__Desulfuromonadales"	"o__DH61"	"o__DS-18"	"o__Ellin329"	"o__Ellin5290"	"o__Ellin6067"	"o__Ellin6513"	"o__Enterobacteriales"	"o__Flavobacteriales"	"o__Fusobacteriales"	"o__Gaiellales"	"o__Gallionellales"	"o__Gemellales"	"o__Gemmatimonadales"	"o__Herpetosiphonales"	"o__HTCC2188"	"o__IS-44"	"o__JG30-KF-AS9"	"o__KD8-87"	"o__Lactobacillales"	"o__Legionellales"	"o__Methylococcales"	"o__Methylophilales"	"o__Micrococcales"	"o__MIZ46"	"o__MND1"	"o__Myxococcales"	"o__N1423WL"	"o__NB1-j"	"o__Neisseriales"	"o__Nitrosomonadales"	"o__Nitrospirales"	"o__p04_C01"	"o__Pasteurellales"	"o__Phycisphaerales"	"o__Pseudomonadales"	"o__Rhizobiales"	"o__Rhodobacterales"	"o__Rhodocyclales"	"o__Rhodospirillales"	"o__Rickettsiales"	"o__Rubrobacterales"	"o__SBla14"	"o__SC-I-84"	"o__SHA-20"	"o__SJA-15"	"o__Solibacterales"	"o__Solirubrobacterales"	"o__Sphingobacteriales"	"o__Sphingomonadales"	"o__Spirobacillales"	"o__Sva0725"	"o__Syntrophobacterales"	"o__Thiotrichales"	"o__Xanthomonadales"	"p__Actinobacteria_unclassified"	"p__Bacteroidetes_unclassified"	"p__Chlorobi_unclassified"	"p__Chloroflexi_unclassified"	"p__FBP_unclassified"	"p__Proteobacteria_unclassified"
"S49"	2	"B"	"BacV5"	"B.BacV5.37"	"K"	2015	3	4	1	"Mar"	"Mar1K"	0.03	"B.BacV5.37"	1926	8014	0	0.000249563264287497	0	0.00112303468929374	0.000124781632143748	0.00212128774644372	0.000623908160718742	0.00199650611429998	0	0.00374344896431245	0.00311954080359371	0	0.00112303468929374	0	0	0	0.000124781632143748	0.000124781632143748	0.000499126528574994	0	0.000124781632143748	0.000124781632143748	0	0	0	0.00723733466433741	0	0	0.000249563264287497	0.00249563264287497	0.0187172448215623	0.000249563264287497	0.00199650611429998	0	0.00124781632143748	0.00811080608934365	0.000499126528574994	0.109308709757924	0	0	0.00237085101073122	0.000499126528574994	0.000374344896431245	0.00149737958572498	0.00711255303219366	0.000748689792862491	0.0036186673321687	0.250811080608934	0	0.00424257549288745	0.000873471425006239	0.000623908160718742	0.00174694285001248	0.00187172448215623	0.00648864487147492	0.000374344896431245	0.000499126528574994	0.000249563264287497	0.000998253057149988	0.000873471425006239	0.00162216121786873	0	0.000124781632143748	0.0107312203643624	0	0.0131020713750936	0	0.000124781632143748	0.00598951834289992	0.000374344896431245	0.000249563264287497	0	0.000124781632143748	0	0	0	0	0.0207137509358622	0	0.00137259795358123	0.000998253057149988	0.0232093835787372	0.000374344896431245	0	0	0.000374344896431245	0.000748689792862491	0	0	0	0.00399301222859995	0.0942101322685301	0.0126029448465186	0.000249563264287497	0.0079860244571999	0.000249563264287497	0.000124781632143748	0	0.00598951834289992	0	0.000124781632143748	0.00324432243573746	0.00960818567506863	0	0.280134764162715	0.000998253057149988	0.000748689792862491	0.000748689792862491	0.000873471425006239	0.0262041427501872	0.00112303468929374	0.00112303468929374	0.000124781632143748	0.000374344896431245	0.0175942101322685	0.000124781632143748
"S5"	1	"A"	"BacV5"	"A.BacV5.43"	"C"	2015	2	17	1	"Feb"	"Feb1C"	0.03	"A.BacV5.43"	1926	6510	0	0.000460829493087558	0.000307219662058372	0.000153609831029186	0	0.000614439324116743	0	0	0	0.000460829493087558	0.000153609831029186	0	0.000153609831029186	0.000153609831029186	0	0	0	0	0	0	0	0	0	0	0	0.0021505376344086	0	0.000153609831029186	0	0.000460829493087558	0.00122887864823349	0	0.0010752688172043	0.000153609831029186	0	0.00307219662058372	0.000307219662058372	0.29047619047619	0	0	0.000153609831029186	0	0.000614439324116743	0.000460829493087558	0.00399385560675883	0	0.00122887864823349	0.198003072196621	0	0.000460829493087558	0	0	0.000614439324116743	0.00184331797235023	0.00629800307219662	0	0	0	0	0	0.000153609831029186	0.000153609831029186	0	0.0010752688172043	0	0.00230414746543779	0	0	0.000307219662058372	0	0.000153609831029186	0	0.000153609831029186	0	0	0	0	0.0105990783410138	0	0	0	0.0021505376344086	0	0	0	0	0.000460829493087558	0	0	0	0.00506912442396313	0.0788018433179724	0.000307219662058372	0	0.00153609831029186	0.000614439324116743	0	0	0.000768049155145929	0	0	0.000307219662058372	0.0130568356374808	0.000153609831029186	0.363594470046083	0.000153609831029186	0	0.000153609831029186	0.000307219662058372	0.00245775729646697	0	0	0	0	0	0
"S50"	2	"B"	"BacV5"	"B.BacV5.38"	"K"	2015	3	4	1	"Mar"	"Mar1K"	0.03	"B.BacV5.38"	1926	10177	0	0.000491303920605286	0	0.000589564704726344	0	0.000687825488847401	0.000491303920605286	0.00225999803478432	0.00461825685368969	0.00216173725066326	0.00324260587599489	9.82607841210573e-05	0.000786086272968458	0	0	9.82607841210573e-05	0	0	0	0	0	0.000294782352363172	0	0	0	0.0020634764665422	0	0	9.82607841210573e-05	0.00265304117126855	0.0139530313451901	0.00225999803478432	0.00157217254593692	0.000294782352363172	0.000687825488847401	0.0108086862533163	0.00117912940945269	0.15426943107006	0	0	0.00127739019357374	0.0013756509776948	0.000393043136484229	0.000491303920605286	0.0066817333202319	0.000687825488847401	0.00599390783138449	0.344698830696669	0	0.00795912351380564	0.000982607841210573	0.0013756509776948	0.00108086862533163	0.00176869411417903	0.0100225999803478	0.000786086272968458	0.00127739019357374	9.82607841210573e-05	0.000982607841210573	0.00117912940945269	0.00117912940945269	9.82607841210573e-05	0	0.0382234450230913	0	0.00972781762798467	0	0	0.0080573842979267	0.000786086272968458	0.000196521568242115	0	0.000491303920605286	0	0.000294782352363172	0	0.000393043136484229	0.025744325439717	0	0.00108086862533163	0.000294782352363172	0.0165078117323376	0.000393043136484229	0	0	0	0.000491303920605286	0	0	0.000196521568242115	0.0253512823032328	0.0848973174805935	0.0247617175985064	0	0.00727129802495824	0	0	0.000196521568242115	0.00402869214896335	0	0.000294782352363172	0.00284956273951066	0.00727129802495824	0.000196521568242115	0.110346860567947	0.00225999803478432	0.000491303920605286	0.0013756509776948	0.000589564704726344	0.0261373685762012	0.00117912940945269	0.000884347057089516	0	0.000294782352363172	0.000294782352363172	9.82607841210573e-05
"S51"	2	"B"	"BacV5"	"B.BacV5.39"	"K"	2015	3	4	1	"Mar"	"Mar1K"	0.03	"B.BacV5.39"	1926	21107	9.47552944520775e-05	0.000331643530582271	4.73776472260388e-05	0.000615909413938504	0	0.00113706353342493	0.000189510588904155	0.00203723883071967	0.00355332354195291	0.00279528118633629	0.00194248353626759	4.73776472260388e-05	0.000947552944520775	0	0	4.73776472260388e-05	0	0.000142132941678116	0.00037902117780831	0	0	0.000331643530582271	0	0	0	0.00530629648931634	0.000189510588904155	0	0.000142132941678116	0.00194248353626759	0.0173402188847302	0.000805420002842659	0.00208461647794571	0.000142132941678116	0.000947552944520775	0.0112285023925712	0.000805420002842659	0.167337850002369	0	0	0.00198986118349363	0.00132657412232909	9.47552944520775e-05	0.000615909413938504	0.00431136589756953	0.000663287061164543	0.0054958070782205	0.33477045529919	0	0.00867010944236509	0.000710664708390581	0.00213199412517174	0.000947552944520775	0.00307954706969252	0.0105178376841806	0.00037902117780831	0.000426398825034349	0.000236888236130194	0.000710664708390581	0.000521154119486426	0.000852797650068698	0	0	0.0310323589330554	0	0.0106125929786327	0	0	0.0101388165063723	0.00180035059458947	4.73776472260388e-05	0.000142132941678116	0.000284265883356233	0	0.000189510588904155	4.73776472260388e-05	0.000426398825034349	0.0214146965461695	0.000142132941678116	0.00208461647794571	0.000568531766712465	0.0150660918178803	0.000615909413938504	4.73776472260388e-05	0	0.000189510588904155	0.000568531766712465	0	0.000142132941678116	0.000236888236130194	0.0221253612545601	0.0808736438148482	0.0245416212630881	9.47552944520775e-05	0.00677500355332354	0.000142132941678116	0	9.47552944520775e-05	0.00374283413085706	0	4.73776472260388e-05	0.0023215047140759	0.00952290709243379	9.47552944520775e-05	0.116880655706638	0.00241626000852798	0.000521154119486426	0.000852797650068698	0.000331643530582271	0.0268157483299379	0.00156346235845928	0.00113706353342493	0	0.00127919647510305	0.000284265883356233	0.00037902117780831
"S52"	2	"B"	"BacV5"	"B.BacV5.40"	"K"	2015	3	4	1	"Mar"	"Mar1K"	0.03	"B.BacV5.40"	1926	6353	0.000157405949944908	0.000472217849834724	0	0.00503699039823705	0	0.00157405949944908	0.000157405949944908	0.00157405949944908	0	0.00283330709900834	0.00141665354950417	0	0.000944435699669448	0	0	0	0	0	0	0	0	0	0	0	0	0.00739807964741067	0	0	0.000314811899889816	0.000944435699669448	0.0132220997953723	0.000157405949944908	0.00157405949944908	0.000157405949944908	0.00110184164961436	0.00503699039823705	0.00141665354950417	0.194238942232016	0	0	0.00110184164961436	0.00110184164961436	0.000157405949944908	0.00110184164961436	0.00566661419801669	0.000944435699669447	0.0039351487486227	0.246655123563671	0	0.00346293089878797	0.00157405949944908	0.00236108924917362	0.00078702974972454	0.00141665354950417	0.0169998425940501	0.000472217849834724	0.00362033684873288	0	0.000944435699669447	0.000314811899889816	0.000629623799779632	0.000157405949944908	0	0.0116480402959232	0	0.010231386746419	0.000472217849834724	0	0.00456477254840233	0.00125924759955926	0	0	0.000314811899889816	0	0.000314811899889816	0	0.000314811899889816	0.0215646151424524	0	0.00078702974972454	0.000472217849834724	0.00912954509680466	0.000629623799779632	0	0.000314811899889816	0.000157405949944908	0.000629623799779632	0	0	0	0.00724067369746576	0.0977490949157878	0.0132220997953723	0.000157405949944908	0.00362033684873288	0.000944435699669447	0	0.000157405949944908	0.00629623799779632	0	0	0.0020462773492838	0.00566661419801669	0.000157405949944908	0.241775539115379	0.00314811899889816	0.00078702974972454	0.00110184164961436	0.000314811899889816	0.0138517235951519	0.00110184164961436	0.000472217849834724	0.000157405949944908	0.000314811899889816	0.00267590114906343	0.00110184164961436
"S54"	2	"B"	"BacV5"	"B.BacV5.42"	"K"	2014	12	17	1	"Dec"	"Dec1K"	0.03	"B.BacV5.42"	1926	4840	0	0	0	0.00165289256198347	0	0.000206611570247934	0.000619834710743802	0	0	0.000413223140495868	0.00144628099173554	0.000206611570247934	0.000619834710743802	0	0	0	0	0	0.000206611570247934	0	0	0.000206611570247934	0	0	0	0.00268595041322314	0	0	0.000206611570247934	0.000826446280991736	0.00371900826446281	0	0.00268595041322314	0	0.000619834710743802	0.00599173553719008	0.000206611570247934	0.172727272727273	0	0	0.00103305785123967	0.000413223140495868	0.000206611570247934	0.000413223140495868	0.00268595041322314	0.000413223140495868	0.00289256198347107	0.18099173553719	0	0.0659090909090909	0.000206611570247934	0.000413223140495868	0	0.00165289256198347	0.000826446280991736	0.000413223140495868	0	0.000206611570247934	0.000619834710743802	0.000206611570247934	0.0012396694214876	0	0	0.0130165289256198	0	0.00599173553719008	0	0	0.00227272727272727	0.00165289256198347	0	0	0	0	0	0	0.000206611570247934	0.0485537190082645	0	0.00103305785123967	0.000413223140495868	0.021900826446281	0.000413223140495868	0	0	0	0.000619834710743802	0	0	0	0.000413223140495868	0.284090909090909	0.00785123966942149	0	0.00433884297520661	0	0	0	0.00371900826446281	0	0	0.00206611570247934	0.0140495867768595	0	0.106404958677686	0.000206611570247934	0.000413223140495868	0.000413223140495868	0.000206611570247934	0.0190082644628099	0.0018595041322314	0.0012396694214876	0.000206611570247934	0.000413223140495868	0.00103305785123967	0
"S56"	2	"B"	"BacV5"	"B.BacV5.44"	"K"	2014	12	17	1	"Dec"	"Dec1K"	0.03	"B.BacV5.44"	1926	4689	0	0	0	0.00149285561953508	0	0	0	0	0	0.000213265088505012	0.000853060354020047	0	0.000426530177010023	0	0	0	0	0	0.000639795265515035	0	0	0	0	0	0	0.0104499893367456	0.000213265088505012	0	0	0.000213265088505012	0.00319897632757518	0	0.000426530177010023	0	0.000426530177010023	0.00191938579654511	0.000213265088505012	0.164853913414374	0	0	0.000639795265515035	0	0	0	0.00191938579654511	0.00106632544252506	0.000639795265515035	0.0650458519940286	0	0.0196203881424611	0	0.000213265088505012	0.000639795265515035	0.000853060354020047	0.00106632544252506	0.000639795265515035	0	0.000213265088505012	0	0	0.000213265088505012	0	0	0.0275111964171465	0	0.00255918106206014	0	0	0.00149285561953508	0	0	0	0	0	0	0	0	0.00639795265515035	0	0	0.000426530177010023	0.00447856685860525	0	0	0.000213265088505012	0	0.000426530177010023	0	0	0	0.00554489230113031	0.374706760503306	0.00106632544252506	0	0.00234591597355513	0	0	0	0.00170612070804009	0	0	0.00106632544252506	0.0108765195137556	0	0.276818084879505	0.000639795265515035	0.000213265088505012	0	0.000213265088505012	0.00277244615056515	0.000213265088505012	0	0	0	0	0
"S61"	2	"B"	"BacV5"	"B.BacV5.49"	"W"	2016	1	15	2	"Jan"	"Jan2W"	0.03	"B.BacV5.49"	1926	4272	0	0	0.000234082397003745	0.00421348314606742	0	0.00117041198501873	0.000936329588014981	0.000936329588014981	0.000234082397003745	0.00117041198501873	0.000936329588014981	0	0.000468164794007491	0	0	0.000234082397003745	0	0	0.000234082397003745	0	0	0.000234082397003745	0.000234082397003745	0	0	0.00632022471910112	0	0	0	0.000702247191011236	0.00678838951310861	0	0.00117041198501873	0	0.000234082397003745	0.00374531835205993	0.000936329588014981	0.153089887640449	0	0	0.00140449438202247	0.000702247191011236	0	0.000234082397003745	0.00374531835205993	0.000936329588014981	0.000936329588014981	0.0636704119850187	0	0.00280898876404494	0	0.000468164794007491	0.00140449438202247	0.000234082397003745	0.00397940074906367	0	0	0	0.00117041198501873	0	0.000468164794007491	0.000468164794007491	0	0.012874531835206	0.000234082397003745	0.00655430711610487	0	0	0.00234082397003745	0	0.000468164794007491	0	0.000234082397003745	0	0	0.000234082397003745	0	0.00444756554307116	0	0	0.000234082397003745	0.0131086142322097	0	0	0	0.000468164794007491	0	0	0.000234082397003745	0	0.00163857677902622	0.490402621722846	0.00280898876404494	0	0.00210674157303371	0	0	0	0.00163857677902622	0	0.000234082397003745	0.000702247191011236	0.00397940074906367	0	0.177668539325843	0.00117041198501873	0.000234082397003745	0.000468164794007491	0.000234082397003745	0.0072565543071161	0.000468164794007491	0.000702247191011236	0	0	0	0
"S63"	3	"C"	"BacV5"	"C.BacV5.1"	"W"	2016	1	15	2	"Jan"	"Jan2W"	0.03	"C.BacV5.1"	1926	8200	0	0.000365853658536585	0	0.00195121951219512	0	0.00109756097560976	0.000121951219512195	0.000121951219512195	0.000121951219512195	0.00024390243902439	0.00146341463414634	0.000121951219512195	0.000853658536585366	0	0	0	0	0	0	0.00024390243902439	0	0.00024390243902439	0	0.000121951219512195	0.000121951219512195	0.014390243902439	0	0.000121951219512195	0	0.000609756097560976	0.00621951219512195	0	0.00219512195121951	0	0.000609756097560976	0.00390243902439024	0.000121951219512195	0.119390243902439	0	0	0.000731707317073171	0.00182926829268293	0	0.000853658536585366	0.0104878048780488	0	0.00158536585365854	0.0701219512195122	0	0.0024390243902439	0.000365853658536585	0.000365853658536585	0.000853658536585366	0.00121951219512195	0.0275609756097561	0	0.000365853658536585	0	0.000121951219512195	0.000975609756097561	0	0	0	0.0075609756097561	0	0.00768292682926829	0	0	0.0024390243902439	0.00024390243902439	0.00048780487804878	0.00024390243902439	0.000121951219512195	0	0.00048780487804878	0	0	0.00963414634146341	0.00024390243902439	0.000609756097560976	0.000731707317073171	0.011219512195122	0.000731707317073171	0	0	0.00024390243902439	0.000365853658536585	0	0.000121951219512195	0	0.00780487804878049	0.135853658536585	0.0025609756097561	0	0.00280487804878049	0	0	0.000121951219512195	0.00280487804878049	0	0	0.00268292682926829	0.00804878048780488	0	0.505609756097561	0.00048780487804878	0.00048780487804878	0.00024390243902439	0.000121951219512195	0.0098780487804878	0.00158536585365854	0.00048780487804878	0.000121951219512195	0.000121951219512195	0	0.000365853658536585
"S64"	3	"C"	"BacV5"	"C.BacV5.2"	"W"	2016	1	15	2	"Jan"	"Jan2W"	0.03	"C.BacV5.2"	1926	23570	0	0.000593975392448027	0	0.00229104794229953	0	0.00335171828595672	0.000509121764955452	0.000763682647433178	0.000169707254985151	0.00118795078489605	0.00305473058973271	0.00254560882477726	0.00224862112855325	0	0	4.24268137462877e-05	0	0	0.000424268137462877	8.48536274925753e-05	0.000169707254985151	0.000933389902418328	4.24268137462877e-05	0.000381841323716589	0	0.00432753500212134	0	8.48536274925753e-05	0.000169707254985151	0.00280016970725498	0.0108612643190496	0	0.00458209588459907	0.000127280441238863	0.00161221892235893	0.0131947390750955	0.00131523122613492	0.163343232923207	0	0.000127280441238863	0.00233347475604582	0.000975816716164616	0.000466694951209164	0.000636402206194315	0.01977089520577	0.000127280441238863	0.00258803563852355	0.12159524819686	0	0.00581247348324141	0.000127280441238863	0.000424268137462877	0.00127280441238863	0.00220619431480696	0.00190920661858294	0.000127280441238863	0.000127280441238863	0.0047942299533305	0.0013576580398812	0.00148493848112007	0.00165464573610522	0.000296987696224014	0	0.0134068731438269	0	0.0200254560882478	0	0	0.00657615613067459	0.000254560882477726	0.000254560882477726	0.000296987696224014	8.48536274925753e-05	4.24268137462877e-05	0.000169707254985151	0	4.24268137462877e-05	0.0265167585914298	0.000296987696224014	0.000806109461179465	0.000763682647433178	0.00865507000424268	0.00152736529486636	0	0	0.000636402206194315	0.0013576580398812	4.24268137462877e-05	4.24268137462877e-05	0	0.00263046245226983	0.135214255409419	0.00369113279592703	0	0.00988544760288502	0	8.48536274925753e-05	0.000169707254985151	0.00980059397539245	0.000254560882477726	4.24268137462877e-05	0.00551548578701739	0.0179041154009334	0	0.314425116673738	0.0010182435299109	0.00169707254985151	0.000636402206194315	0.000212134068731438	0.0165888841747985	0.00322443784471786	0.00173949936359779	0.000169707254985151	0.000890963088672041	0	0.000975816716164616
"S65"	3	"C"	"BacV5"	"C.BacV5.3"	"C"	2015	1	15	1	"Jan"	"Jan1C"	0.03	"C.BacV5.3"	1926	20914	4.78148608587549e-05	0.000239074304293775	9.56297217175098e-05	0.00138663096490389	0	0.00133881610404514	0.000382518886870039	0.000382518886870039	0.000239074304293775	0.000286889165152529	0.00143444582576265	4.78148608587549e-05	0.000382518886870039	0	0	9.56297217175098e-05	0	9.56297217175098e-05	0.00019125944343502	4.78148608587549e-05	0	0.00019125944343502	0.00019125944343502	4.78148608587549e-05	0	0.00415989289471168	0.000143444582576265	4.78148608587549e-05	0	0.000765037773740078	0.0054030792770393	0	0.00138663096490389	0	0.000717222912881323	0.004877115807593	0.000573778330305059	0.243616716075356	4.78148608587549e-05	0	0.00176914985177393	0.00793726690255331	0.000239074304293775	0.000765037773740078	0.00870230467629339	0.000382518886870039	0.00143444582576265	0.188055847757483	0	0.00559433872047432	0.00019125944343502	0.000286889165152529	0.000717222912881323	0.00143444582576265	0.00382518886870039	0.000239074304293775	4.78148608587549e-05	0	0.000334704026011284	0.000478148608587549	0.000525963469446304	9.56297217175098e-05	0.000143444582576265	0.0697618819929234	0	0.004877115807593	4.78148608587549e-05	4.78148608587549e-05	0.0014822606866214	0.000239074304293775	9.56297217175098e-05	9.56297217175098e-05	4.78148608587549e-05	0	9.56297217175098e-05	0	0	0.0145835325619202	0.000143444582576265	0.000382518886870039	0.000812852634598833	0.0193650186477957	0.00019125944343502	0	0	0.000621593191163814	0.000478148608587549	0	0	0	0.0128143827101463	0.119537152146887	0.00176914985177393	0.000717222912881323	0.00607248732906187	0	0	0	0.00387300372955915	0	0.000143444582576265	0.00210385387778522	0.009754231615186	0.000143444582576265	0.218322654681075	0.00172133499091518	0.000717222912881324	0.000286889165152529	0.000382518886870039	0.0129578272927226	0.000765037773740078	0.00176914985177393	4.78148608587549e-05	0.000286889165152529	0	0.000382518886870039
"S66"	3	"C"	"BacV5"	"C.BacV5.4"	"C"	2016	1	15	2	"Jan"	"Jan2C"	0.03	"C.BacV5.4"	1926	14720	6.79347826086957e-05	0.000203804347826087	0	0.00176630434782609	0	0.000543478260869565	6.79347826086957e-05	0.000135869565217391	0.000135869565217391	0.000611413043478261	0.00115489130434783	0	0.000951086956521739	6.79347826086957e-05	0	6.79347826086957e-05	0	0.000203804347826087	0.000543478260869565	0	0	6.79347826086957e-05	0	0	0	0.00733695652173913	6.79347826086957e-05	0	6.79347826086957e-05	0.000747282608695652	0.00455163043478261	0	0.000951086956521739	0	0.000407608695652174	0.0030570652173913	0.000951086956521739	0.171739130434783	0	0	0.00047554347826087	0.00142663043478261	0.000339673913043478	0.000407608695652174	0.00903532608695652	0.000135869565217391	0.00129076086956522	0.0887228260869565	0	0.00135869565217391	0	0.000339673913043478	0.000679347826086957	0.00183423913043478	0.00129076086956522	0.000271739130434783	0	6.79347826086957e-05	0.000271739130434783	0.000951086956521739	0.000407608695652174	6.79347826086957e-05	6.79347826086957e-05	0.0077445652173913	0	0.00665760869565217	0	0	0.00101902173913043	6.79347826086957e-05	0	0.000339673913043478	6.79347826086957e-05	6.79347826086957e-05	0.000203804347826087	0	0	0.00733695652173913	0	0.000135869565217391	0.00115489130434783	0.0216711956521739	0.000407608695652174	0	0.000271739130434783	0.000611413043478261	0.000679347826086957	6.79347826086957e-05	6.79347826086957e-05	6.79347826086957e-05	0.00421195652173913	0.093070652173913	0.00224184782608696	0	0.00264945652173913	0	0	0.000135869565217391	0.00237771739130435	0	0.000135869565217391	0.0015625	0.00563858695652174	0	0.520720108695652	0.000203804347826087	0.00047554347826087	0.000543478260869565	0.000271739130434783	0.00903532608695652	0.00108695652173913	0.000543478260869565	0.000135869565217391	0.000135869565217391	0	0.000271739130434783
"S67"	3	"C"	"BacV5"	"C.BacV5.5"	"C"	2016	1	15	2	"Jan"	"Jan2C"	0.03	"C.BacV5.5"	1926	17711	0	0.000338772514256677	0	0.00287956637118175	0	0.00141155214273615	0.000169386257128338	5.64620857094461e-05	5.64620857094461e-05	0.000395234599966123	0.00163740048557394	0	0.000508158771385015	0	0	5.64620857094461e-05	0	5.64620857094461e-05	0.000225848342837784	0	0	0.000169386257128338	0	0	0	0.0582688724521484	5.64620857094461e-05	5.64620857094461e-05	5.64620857094461e-05	0.000621082942803907	0.00417819434249901	0	0.00124216588560781	0	0.000677545028513353	0.00259725594263452	0.00129862797131726	0.16407882107165	0	0.000169386257128338	0.00158093839986449	0.00214555925695895	0.000112924171418892	0.00112924171418892	0.00801761617074135	0.000112924171418892	0.00474281519959347	0.186155496584044	0	0.00389588391395178	0.000169386257128338	0.000112924171418892	0.000508158771385015	0.00101631754277003	0.0228106826266162	0.000169386257128338	0.000112924171418892	0	0.00101631754277003	0.000677545028513353	0.000508158771385015	5.64620857094461e-05	0	0.0125910451132065	0	0.00666252611371464	5.64620857094461e-05	0	0.00101631754277003	5.64620857094461e-05	5.64620857094461e-05	0.000338772514256677	0.000338772514256677	0	5.64620857094461e-05	0	0	0.0129298176274632	0	0.000225848342837784	0.000677545028513353	0.0130427417988821	0.000508158771385015	0.000169386257128338	0	0.00203263508554006	0.000451696685675569	5.64620857094461e-05	0	0	0.0106713341990853	0.163288351871718	0.00129862797131726	0.00028231042854723	0.00457342894246513	0	0	0.000225848342837784	0.00327480097114787	0	0	0.00327480097114787	0.00954209248489639	0.000564620857094461	0.25379707526396	0.000338772514256677	0.000282310428547231	0.000790469199932245	5.64620857094461e-05	0.0150753768844221	0.000564620857094461	0.00338772514256677	5.64620857094461e-05	0.000395234599966123	0	0.000677545028513353
"S68"	3	"C"	"BacV5"	"C.BacV5.6"	"C"	2016	1	15	2	"Jan"	"Jan2C"	0.03	"C.BacV5.6"	1926	16225	0	6.1633281972265e-05	6.1633281972265e-05	0.00178736517719569	6.1633281972265e-05	0.00172573189522342	0.00024653312788906	0.000184899845916795	0.00012326656394453	0.000308166409861325	0.00110939907550077	0.00012326656394453	0.00061633281972265	0	0	0.00012326656394453	6.1633281972265e-05	0	0.00024653312788906	6.1633281972265e-05	6.1633281972265e-05	0.000308166409861325	0	6.1633281972265e-05	0	0.00412942989214176	0	0	6.1633281972265e-05	0.00086286594761171	0.00554699537750385	0	0.00098613251155624	0	0.000554699537750385	0.00326656394453005	0.00073959938366718	0.265392912172573	6.1633281972265e-05	0	0.00073959938366718	0.00049306625577812	6.1633281972265e-05	0.00036979969183359	0.00449922958397535	6.1633281972265e-05	0.00110939907550077	0.179969183359014	0	0.00191063174114022	0.00012326656394453	0.00012326656394453	0.000677966101694915	0.000677966101694915	0.0247765793528505	0.000184899845916795	0	0	0.00024653312788906	0.00024653312788906	0.000801232665639445	0.00012326656394453	6.1633281972265e-05	0.0107858243451464	0	0.00677966101694915	0.000184899845916795	0	0.00240369799691834	0.00012326656394453	0.00012326656394453	0.000308166409861325	0	6.1633281972265e-05	0.00012326656394453	0	0.00012326656394453	0.00764252696456086	6.1633281972265e-05	6.1633281972265e-05	0.0012326656394453	0.0125115562403698	0.000184899845916795	0.00012326656394453	0	0.00061633281972265	0.00073959938366718	0	0	6.1633281972265e-05	0.0184283513097072	0.0876425269645609	0.00135593220338983	0	0.0049306625577812	0	0	0.00036979969183359	0.00326656394453005	0	6.1633281972265e-05	0.00184899845916795	0.00530046224961479	0	0.312480739599384	0.000554699537750385	0.000431432973805855	0.000308166409861325	0.000184899845916795	0.0101078582434515	0.00104776579352851	0.00049306625577812	0	0.000308166409861325	6.1633281972265e-05	0.00036979969183359
