"SUID","AverageShortestPathLength","BetweennessCentrality","Class","ClosenessCentrality","ClusteringCoefficient","Core","Degree","Eccentricity","Family","Genus","IsSingleNode","Kingdom","Locus","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","Ocurrence.y1","Ocurrence.y2","Ocurrence.y3","Order","PartnerOfMultiEdgedNodePairs","Phylum","Radiality","Relative.abundance.y1","Relative.abundance.y2","Relative.abundance.y3","selected","SelfLoops","shared name","size","Species","Stress","Taxonomy","TopologicalCoefficient","TotalOcurrence","TotalRelativeabundance"
"10875","2.9261745","1.5419E-4","c--Thermoleophilia","0.34174312","0.4","no","5","6","f--Gaiellaceae","f--Gaiellaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000164","27.6","5","0","0.90625","0.8","0.902777778","o--Gaiellales","0","p--Actinobacteria","0.72483221","7.8945E-4","4.00895E-4","7.76251E-4","false","0","BacV5-Otu-000164","1799","f--Gaiellaceae-unclassified","180","""k--Bacteria(100);p--Actinobacteria(100);c--Thermoleophilia(100);o--Gaiellales(100);f--Gaiellaceae(95);f--Gaiellaceae-unclassified(93);f--Gaiellaceae-unclassified(93);""","0.345","0.868932039","6.52803E-4"
"10876","2.22818792","0.01127717","c--Alphaproteobacteria","0.44879518","0.56707317","no","41","5","o--Rhizobiales-unclassified","o--Rhizobiales-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000065","56.95121951","41","0","1.0","0.957142857","1.0","o--Rhizobiales","0","p--Proteobacteria","0.82454458","0.002621826","0.001897138","0.002899723","false","0","BacV5-Otu-000065","6814","o--Rhizobiales-unclassified","29882","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(99);o--Rhizobiales(95);o--Rhizobiales-unclassified(95);o--Rhizobiales-unclassified(95);o--Rhizobiales-unclassified(95);""","0.2833394","0.985436893","0.002472702"
"10878","1.97315436","0.02463653","c--Alphaproteobacteria","0.50680272","0.5037594","no","77","5","f--Rhodobacteraceae","g--Rhodobacter","false","k--Bacteria","BacV5","BacV5-Otu-000085","59.75324675","77","0","0.953125","0.828571429","0.513888889","o--Rhodobacterales","0","p--Proteobacteria","0.86097795","0.004239872","9.72938E-4","1.75576E-4","false","0","BacV5-Otu-000085","4907","g--Rhodobacter-unclassified","49238","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhodobacterales(100);f--Rhodobacteraceae(100);g--Rhodobacter(100);g--Rhodobacter-unclassified(100);""","0.24995925","0.757281553","0.001709218"
"10879","2.33221477","0.00245624","c--Alphaproteobacteria","0.42877698","0.72043011","no","31","6","f--Sphingomonadaceae","g--Sphingomonas","false","k--Bacteria","BacV5","BacV5-Otu-000014","69.61290323","31","0","0.984375","0.942857143","0.986111111","o--Sphingomonadales","0","p--Proteobacteria","0.8096836","0.017710489","0.018465286","0.009838216","false","0","BacV5-Otu-000014","38574","s--echinoides","5056","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Sphingomonadales(100);f--Sphingomonadaceae(100);g--Sphingomonas(100);s--echinoides(100);""","0.38039838","0.970873786","0.015215499"
"10884","2.01677852","0.00700132","c--Leotiomycetes","0.49584027","0.67391304","no","69","5","f--Erysiphaceae","g--Blumeria","false","k--Fungi","Ftrad","Ftrad-Otu-00055","68.02898551","69","0","0.859375","0.828571429","0.402777778","o--Erysiphales","0","p--Ascomycota","0.85474593","0.002056909","0.002808016","5.97556E-4","false","0","Ftrad-Otu-00055","6771","g--Blumeria-unclassified","15192","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Erysiphales(100);f--Erysiphaceae(100);g--Blumeria(100);g--Blumeria-unclassified(97);""","0.29316592","0.689320388","0.001802075"
"10885","2.16107383","0.01442843","c--Betaproteobacteria","0.46273292","0.5243129","no","44","5","f--Oxalobacteraceae","f--Oxalobacteraceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000103","57.47727273","44","0","0.796875","0.885714286","0.972222222","o--Burkholderiales","0","p--Proteobacteria","0.83413231","5.99959E-4","0.001174211","0.001788832","false","0","BacV5-Otu-000103","3472","f--Oxalobacteraceae-unclassified","29780","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Oxalobacteraceae(100);f--Oxalobacteraceae-unclassified(98);f--Oxalobacteraceae-unclassified(98);""","0.26599327","0.888349515","0.001210621"
"10890","1.88590604","0.00670548","c--Bacilli","0.53024911","0.57927591","yes","90","5","f--Bacillaceae","g--Bacillus","false","k--Bacteria","BacV5","BacV5-Otu-000012","66.7","90","0","1.0","0.985714286","1.0","o--Bacillales","0","p--Firmicutes","0.87344199","0.004524464","0.003657147","0.027753177","false","0","BacV5-Otu-000012","40506","g--Bacillus-unclassified","29830","""k--Bacteria(100);p--Firmicutes(100);c--Bacilli(100);o--Bacillales(100);f--Bacillaceae(99);g--Bacillus(97);g--Bacillus-unclassified(56);""","0.26573705","0.995145631","0.012348518"
"10892","2.09395973","0.0029277","c--Alphaproteobacteria","0.4775641","0.60633484","yes","52","5","f--Sphingomonadaceae","g--Sphingomonas","false","k--Bacteria","BacV5","BacV5-Otu-000003","64.03846154","52","0","1.0","1.0","1.0","o--Sphingomonadales","0","p--Proteobacteria","0.84372004","0.092515726","0.139247369","0.077747139","false","0","BacV5-Otu-000003","246897","g--Sphingomonas-unclassified","13166","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Sphingomonadales(100);f--Sphingomonadaceae(100);g--Sphingomonas(100);g--Sphingomonas-unclassified(74);""","0.28087045","1.0","0.103233575"
"10894","2.62416107","0.00684584","c--Dothideomycetes","0.38107417","0.5","no","9","5","f--Phaeosphaeriaceae","g--Paraphoma","false","k--Fungi","Ftrad","Ftrad-Otu-00135","37.11111111","9","0","0.59375","0.528571429","0.319444444","o--Pleosporales","0","p--Ascomycota","0.76797699","0.001082967","3.44244E-4","8.47E-5","false","0","Ftrad-Otu-00135","1795","s--Paraphoma-sp","10268","""k--Fungi(100);p--Ascomycota(100);c--Dothideomycetes(100);o--Pleosporales(100);f--Phaeosphaeriaceae(100);g--Paraphoma(100);s--Paraphoma-sp(97);""","0.27205882","0.475728155","4.83023E-4"
"10896","2.24496644","0.00535173","c--Leotiomycetes","0.44544096","0.61261261","no","37","5","f--Pseudeurotiaceae","g--unclassified-Pseudeurotiaceae","false","k--Fungi","Ftrad","Ftrad-Otu-00101","54.54054054","37","0","0.625","0.542857143","0.458333333","o--Thelebolales","0","p--Ascomycota","0.82214765","8.92052E-4","3.41921E-4","3.82096E-4","false","0","Ftrad-Otu-00101","2834","s--Pseudeurotiaceae-sp","8508","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Thelebolales(99);f--Pseudeurotiaceae(99);g--unclassified-Pseudeurotiaceae(99);s--Pseudeurotiaceae-sp(99);""","0.27407307","0.538834951","5.26877E-4"
"10897","2.11073826","0.00526957","c--Exobasidiomycetes","0.47376789","0.48838897","no","53","5","f--Entylomatales-fam-Incertae-sedis","g--Tilletiopsis","false","k--Fungi","Ftrad","Ftrad-Otu-00047","51.71698113","53","0","0.8125","0.371428571","0.916666667","o--Entylomatales","0","p--Basidiomycota","0.84132311","0.003365638","2.85248E-4","9.17709E-4","false","0","Ftrad-Otu-00047","9884","s--Tilletiopsis-washingtonensis","13956","""k--Fungi(100);p--Basidiomycota(100);c--Exobasidiomycetes(100);o--Entylomatales(100);f--Entylomatales-fam-Incertae-sedis(100);g--Tilletiopsis(100);s--Tilletiopsis-washingtonensis(100);""","0.23507719","0.699029126","0.001463316"
"10900","1.86241611","0.02288703","c--Actinobacteria","0.53693694","0.46047032","no","95","5","f--Nocardioidaceae","g--Nocardioides","false","k--Bacteria","BacV5","BacV5-Otu-000278","61.21052632","95","0","0.84375","0.771428571","0.375","o--Actinomycetales","0","p--Actinobacteria","0.8767977","3.82084E-4","5.66362E-4","7.69E-5","false","0","BacV5-Otu-000278","853","g--Nocardioides-unclassified","52568","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Nocardioidaceae(100);g--Nocardioides(100);g--Nocardioides-unclassified(94);""","0.24193884","0.655339806","3.38039E-4"
"10903","2.56711409","0.00519559","c--Tremellomycetes","0.38954248","0.46153846","no","13","6","f--Bulleraceae","g--Bullera","false","k--Fungi","Ftrad","Ftrad-Otu-00039","57.30769231","13","0","0.71875","0.742857143","0.930555556","o--Tremellales","0","p--Basidiomycota","0.77612656","9.92E-4","0.001521091","0.004369244","false","0","Ftrad-Otu-00039","14371","s--Bullera-alba","8894","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Tremellales(100);f--Bulleraceae(93);g--Bullera(93);s--Bullera-alba(92);""","0.38669439","0.800970874","0.002352184"
"10904","2.18120805","0.00102794","c--Bacilli","0.45846154","0.80897959","no","50","6","f--Alicyclobacillaceae","g--Alicyclobacillus","false","k--Bacteria","BacV5","BacV5-Otu-000118","74.6","50","0","0.25","0.4","0.736111111","o--Bacillales","0","p--Firmicutes","0.83125599","5.26E-5","8.6E-5","0.002138371","false","0","BacV5-Otu-000118","2672","g--Alicyclobacillus-unclassified","3754","""k--Bacteria(100);p--Firmicutes(100);c--Bacilli(100);o--Bacillales(100);f--Alicyclobacillaceae(100);g--Alicyclobacillus(100);g--Alicyclobacillus-unclassified(100);""","0.35188679","0.470873786","7.92944E-4"
"10906","2.26174497","0.00167789","c--Actinobacteria","0.4421365","0.66794872","no","40","5","f--Streptomycetaceae","g--Streptomyces","false","k--Bacteria","BacV5","BacV5-Otu-000122","62.7","40","0","0.828125","0.8","0.958333333","o--Actinomycetales","0","p--Actinobacteria","0.81975072","6.74387E-4","8.72647E-4","0.001070644","false","0","BacV5-Otu-000122","2574","g--Streptomyces-unclassified","6580","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);f--Streptomycetaceae(100);g--Streptomyces(100);g--Streptomyces-unclassified(83);""","0.32153846","0.86407767","8.80255E-4"
"10908","2.01006711","0.01463004","c--Gammaproteobacteria","0.49749583","0.61281826","no","68","5","c--Gammaproteobacteria-unclassified","c--Gammaproteobacteria-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000107","70.16176471","68","0","0.8125","0.542857143","0.833333333","c--Gammaproteobacteria-unclassified","0","p--Proteobacteria","0.8557047","7.9266E-4","4.90088E-4","0.001736478","false","0","BacV5-Otu-000107","3347","c--Gammaproteobacteria-unclassified","36468","""k--Bacteria(100);p--Proteobacteria(100);c--Gammaproteobacteria(91);c--Gammaproteobacteria-unclassified(91);c--Gammaproteobacteria-unclassified(91);c--Gammaproteobacteria-unclassified(91);c--Gammaproteobacteria-unclassified(91);""","0.29729561","0.72815534","0.001019722"
"10912","2.29194631","0.00153255","c--Flavobacteriia","0.4363104","0.64731183","no","31","5","f--Flavobacteriaceae","g--Flavobacterium","false","k--Bacteria","BacV5","BacV5-Otu-000200","63.06451613","31","0","0.46875","0.628571429","0.291666667","o--Flavobacteriales","0","p--Bacteroidetes","0.81543624","8.13028E-4","5.63201E-4","1.23312E-4","false","0","BacV5-Otu-000200","1295","g--Flavobacterium-unclassified","4408","""k--Bacteria(100);p--Bacteroidetes(100);c--Flavobacteriia(100);o--Flavobacteriales(100);f--Flavobacteriaceae(100);g--Flavobacterium(100);g--Flavobacterium-unclassified(54);""","0.32846102","0.461165049","4.87069E-4"
"10917","2.2114094","7.9899E-4","c--Alphaproteobacteria","0.4522003","0.8040404","yes","45","6","f--Sphingomonadaceae","g--Sphingomonas","false","k--Bacteria","BacV5","BacV5-Otu-000007","73.55555556","45","0","1.0","0.985714286","1.0","o--Sphingomonadales","0","p--Proteobacteria","0.82694151","0.060009118","0.04022802","0.020012497","false","0","BacV5-Otu-000007","96118","g--Sphingomonas-unclassified","2782","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Sphingomonadales(100);f--Sphingomonadaceae(100);g--Sphingomonas(100);g--Sphingomonas-unclassified(77);""","0.36056645","0.995145631","0.039307984"
"10920","2.02348993","0.01133963","c--Microbotryomycetes","0.49419569","0.58175158","no","78","6","f--Ustilentylomataceae","g--Microbotryozyma","false","k--Fungi","Ftrad","Ftrad-Otu-00010","62.80769231","78","0","0.828125","0.885714286","0.458333333","o--Microbotryales","0","p--Basidiomycota","0.85378715","0.019297654","0.022125484","3.0848E-4","false","0","Ftrad-Otu-00010","126368","s--Microbotryozyma-sp","25000","""k--Fungi(100);p--Basidiomycota(100);c--Microbotryomycetes(100);o--Microbotryales(100);f--Ustilentylomataceae(100);g--Microbotryozyma(100);s--Microbotryozyma-sp(100);""","0.27785342","0.718446602","0.013621574"
"10924","2.68120805","0.00456496","c--Betaproteobacteria","0.37296621","0.2952381","no","15","5","f--Methylophilaceae","g--Methylotenera","false","k--Bacteria","BacV5","BacV5-Otu-000030","14.06666667","15","0","0.984375","0.928571429","1.0","o--Methylophilales","0","p--Proteobacteria","0.75982742","0.005898348","0.006645702","0.005538375","false","0","BacV5-Otu-000030","17322","g--Methylotenera-unclassified","4336","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Methylophilales(100);f--Methylophilaceae(100);g--Methylotenera(100);g--Methylotenera-unclassified(75);""","0.13146417","0.970873786","0.006026487"
"10925","3.06711409","4.9944E-4","c--Betaproteobacteria","0.32603939","0.5","no","8","5","f--Comamonadaceae","f--Comamonadaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000095","12.125","8","0","0.90625","0.857142857","0.972222222","o--Burkholderiales","0","p--Proteobacteria","0.70469799","0.001879893","9.75368E-4","0.001379349","false","0","BacV5-Otu-000095","4043","f--Comamonadaceae-unclassified","592","""k--Bacteria(100);p--Proteobacteria(100);c--Betaproteobacteria(100);o--Burkholderiales(100);f--Comamonadaceae(100);f--Comamonadaceae-unclassified(100);f--Comamonadaceae-unclassified(100);""","0.27556818","0.912621359","0.001397583"
"10928","2.67114094","3.9426E-4","c--Tremellomycetes","0.37437186","0.46428571","no","8","6","f--Bulleraceae","g--Bullera","false","k--Fungi","Ftrad","Ftrad-Otu-00011","34.75","8","0","0.90625","0.971428571","1.0","o--Tremellales","0","p--Basidiomycota","0.76126558","0.011056525","0.029047013","0.025247688","false","0","Ftrad-Otu-00011","108809","s--Bullera-crocea","598","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Tremellales(100);f--Bulleraceae(100);g--Bullera(100);s--Bullera-crocea(100);""","0.278","0.961165049","0.022129816"
"10929","2.51677852","0.00104379","c--Leotiomycetes","0.39733333","0.63333333","no","21","5","f--Helotiaceae","g--Tetracladium","false","k--Fungi","Ftrad","Ftrad-Otu-00057","46.0","21","0","0.65625","0.671428571","0.902777778","o--Helotiales","0","p--Ascomycota","0.78331735","9.25134E-4","7.33455E-4","0.00198892","false","0","Ftrad-Otu-00057","6324","s--Tetracladium-sp","2228","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Helotiales(100);f--Helotiaceae(94);g--Tetracladium(94);s--Tetracladium-sp(94);""","0.30065359","0.747572816","0.001231809"
"10931","2.30872483","0.00330335","c--Leotiomycetes","0.43313953","0.50067476","no","39","5","f--Helotiaceae","g--Tetracladium","false","k--Fungi","Ftrad","Ftrad-Otu-00056","44.71794872","39","0","0.71875","0.685714286","0.666666667","o--Helotiales","0","p--Ascomycota","0.81303931","0.002106336","0.001315186","0.001143138","false","0","Ftrad-Otu-00056","6688","g--Tetracladium-unclassified","8562","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Helotiales(100);f--Helotiaceae(100);g--Tetracladium(100);g--Tetracladium-unclassified(86);""","0.24041908","0.689320388","0.001500847"
"10934","2.64765101","4.1714E-4","c--Actinobacteria","0.37769328","0.33333333","no","6","5","o--Actinomycetales-unclassified","o--Actinomycetales-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000062","33.83333333","6","0","0.9375","0.928571429","0.944444444","o--Actinomycetales","0","p--Actinobacteria","0.76462128","0.001272651","0.002365971","0.003322443","false","0","BacV5-Otu-000062","7130","o--Actinomycetales-unclassified","536","""k--Bacteria(100);p--Actinobacteria(100);c--Actinobacteria(100);o--Actinomycetales(100);o--Actinomycetales-unclassified(98);o--Actinomycetales-unclassified(98);o--Actinomycetales-unclassified(98);""","0.27066667","0.936893204","0.0023606"
"10939","2.45973154","0.00154769","c--Eurotiomycetes","0.40654843","0.56725146","no","19","5","f--Trichomeriaceae","g--Knufia","false","k--Fungi","Ftrad","Ftrad-Otu-00129","47.0","19","0","0.71875","0.642857143","0.597222222","o--Chaetothyriales","0","p--Ascomycota","0.79146692","6.92691E-4","7.05201E-4","3.42664E-4","false","0","Ftrad-Otu-00129","1957","g--Knufia-unclassified","3844","""k--Fungi(100);p--Ascomycota(100);c--Eurotiomycetes(100);o--Chaetothyriales(100);f--Trichomeriaceae(100);g--Knufia(100);g--Knufia-unclassified(100);""","0.27944862","0.650485437","5.74602E-4"
"10941","2.73489933","0.00213182","c--Tremellomycetes","0.36564417","0.2","yes","6","6","f--Bulleribasidiaceae","g--Dioszegia","false","k--Fungi","Ftrad","Ftrad-Otu-00013","30.16666667","6","0","0.953125","0.985714286","1.0","o--Tremellales","0","p--Basidiomycota","0.75215724","0.017296775","0.015223553","0.016204818","false","0","Ftrad-Otu-00013","92773","s--Dioszegia-hungarica","1912","""k--Fungi(100);p--Basidiomycota(100);c--Tremellomycetes(100);o--Tremellales(100);f--Bulleribasidiaceae(100);g--Dioszegia(100);s--Dioszegia-hungarica(100);""","0.25498575","0.980582524","0.016210627"
"10942","2.5033557","0.00248788","c--Microbotryomycetes","0.39946381","0.4","no","10","5","f--Sporidiobolaceae","f--Sporidiobolaceae-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00088","50.2","10","0","0.59375","0.514285714","0.777777778","o--Sporidiobolales","0","p--Basidiomycota","0.7852349","5.49671E-4","2.27341E-4","0.001101145","false","0","Ftrad-Otu-00088","3478","f--Sporidiobolaceae-unclassified","4200","""k--Fungi(100);p--Basidiomycota(100);c--Microbotryomycetes(100);o--Sporidiobolales(100);f--Sporidiobolaceae(100);f--Sporidiobolaceae-unclassified(100);f--Sporidiobolaceae-unclassified(100);""","0.31572327","0.631067961","6.3289E-4"
"10945","2.33221477","0.00525463","c--Leotiomycetes","0.42877698","0.4","no","25","5","o--Helotiales-unclassified","o--Helotiales-unclassified","false","k--Fungi","Ftrad","Ftrad-Otu-00110","47.96","25","0","0.5","0.471428571","0.180555556","o--Helotiales","0","p--Ascomycota","0.8096836","7.19432E-4","5.51939E-4","6.13E-5","false","0","Ftrad-Otu-00110","2409","o--Helotiales-unclassified","10810","""k--Fungi(100);p--Ascomycota(100);c--Leotiomycetes(100);o--Helotiales(100);o--Helotiales-unclassified(69);o--Helotiales-unclassified(69);o--Helotiales-unclassified(69);""","0.24958333","0.378640777","4.32486E-4"
"10948","2.29530201","0.02034807","c--Alphaproteobacteria","0.43567251","0.45238095","no","28","5","f--Rhizobiaceae","f--Rhizobiaceae-unclassified","false","k--Bacteria","BacV5","BacV5-Otu-000137","42.5","28","0","0.71875","0.857142857","0.916666667","o--Rhizobiales","0","p--Proteobacteria","0.81495686","3.42097E-4","8.66078E-4","9.0055E-4","false","0","BacV5-Otu-000137","2315","f--Rhizobiaceae-unclassified","32558","""k--Bacteria(100);p--Proteobacteria(100);c--Alphaproteobacteria(100);o--Rhizobiales(100);f--Rhizobiaceae(88);f--Rhizobiaceae-unclassified(80);f--Rhizobiaceae-unclassified(80);""","0.22467876","0.834951456","7.15336E-4"
