"SUID","0.001_ 1_corsparcc.txt_present","0.001_ 2_corsparcc.txt(1)_present","Dn-Score (degree corrected)","DyNet Rewiring (Dn-score)","Edge Count","name","selected","shared name"
"54299","true","false","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000037","false","BacV5_Otu_000037"
"54300","true","false","0.49999999999999994","14.499999999999998","29","Ftrad_Otu_00088","false","Ftrad_Otu_00088"
"54301","true","false","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00346","false","Ftrad_Otu_00346"
"54302","true","false","0.49999999999999994","5.999999999999999","12","Ftrad_Otu_00167","false","Ftrad_Otu_00167"
"54303","true","false","0.5000000000000001","9.500000000000002","19","Ftrad_Otu_00152","false","Ftrad_Otu_00152"
"54304","true","false","0.5","11.0","22","Ftrad_Otu_00111","false","Ftrad_Otu_00111"
"54305","true","false","0.4999999999999999","18.499999999999996","37","Ftrad_Otu_00082","false","Ftrad_Otu_00082"
"54306","true","false","0.5","18.0","36","BacV5_Otu_000122","false","BacV5_Otu_000122"
"54307","true","false","0.4999999999999999","18.999999999999996","38","BacV5_Otu_000116","false","BacV5_Otu_000116"
"54308","true","false","0.5","8.0","16","BacV5_Otu_000144","false","BacV5_Otu_000144"
"54309","true","false","0.49999999999999994","5.999999999999999","12","Ftrad_Otu_00051","false","Ftrad_Otu_00051"
"54310","true","false","0.49999999999999994","14.499999999999998","29","BacV5_Otu_000166","false","BacV5_Otu_000166"
"54311","true","false","0.5","42.0","84","BacV5_Otu_000273","false","BacV5_Otu_000273"
"54312","true","false","0.5","17.5","35","BacV5_Otu_000046","false","BacV5_Otu_000046"
"54313","true","false","0.49999999999999994","11.499999999999998","23","BacV5_Otu_000187","false","BacV5_Otu_000187"
"54314","true","false","0.5000000000000001","29.000000000000004","58","Ftrad_Otu_00345","false","Ftrad_Otu_00345"
"54315","true","false","0.49999999999999994","23.999999999999996","48","Ftrad_Otu_00185","false","Ftrad_Otu_00185"
"54316","true","false","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00177","false","Ftrad_Otu_00177"
"54317","true","false","0.49999999999999994","11.499999999999998","23","Ftrad_Otu_00164","false","Ftrad_Otu_00164"
"54318","true","false","0.5000000000000001","22.500000000000004","45","Ftrad_Otu_00163","false","Ftrad_Otu_00163"
"54319","true","false","0.4999999999999999","18.999999999999996","38","Ftrad_Otu_00107","false","Ftrad_Otu_00107"
"54320","true","false","0.49999999999999994","23.999999999999996","48","BacV5_Otu_000186","false","BacV5_Otu_000186"
"54321","true","false","0.49999999999999994","25.999999999999996","52","Ftrad_Otu_00353","false","Ftrad_Otu_00353"
"54322","true","false","0.4999999999999999","36.49999999999999","73","Ftrad_Otu_00311","false","Ftrad_Otu_00311"
"54323","true","false","0.5000000000000001","10.000000000000002","20","Ftrad_Otu_00256","false","Ftrad_Otu_00256"
"54324","true","false","0.5","8.0","16","Ftrad_Otu_00159","false","Ftrad_Otu_00159"
"54325","true","false","0.5","28.5","57","Ftrad_Otu_00098","false","Ftrad_Otu_00098"
"54326","true","false","0.5","11.0","22","BacV5_Otu_000261","false","BacV5_Otu_000261"
"54327","true","false","0.49999999999999994","11.499999999999998","23","BacV5_Otu_000118","false","BacV5_Otu_000118"
"54328","true","false","0.5000000000000001","10.000000000000002","20","Ftrad_Otu_00153","false","Ftrad_Otu_00153"
"54329","true","false","0.5","39.5","79","Ftrad_Otu_00300","false","Ftrad_Otu_00300"
"54330","true","false","0.5","13.5","27","Ftrad_Otu_00235","false","Ftrad_Otu_00235"
"54331","true","false","0.5","26.5","53","Ftrad_Otu_00222","false","Ftrad_Otu_00222"
"54332","true","false","0.49999999999999994","29.499999999999996","59","Ftrad_Otu_00213","false","Ftrad_Otu_00213"
"54333","true","false","0.5","43.0","86","Ftrad_Otu_00145","false","Ftrad_Otu_00145"
"54334","true","false","0.5","27.0","54","Ftrad_Otu_00110","false","Ftrad_Otu_00110"
"54335","true","false","0.5","42.0","84","Ftrad_Otu_00108","false","Ftrad_Otu_00108"
"54336","true","false","0.49999999999999994","23.999999999999996","48","Ftrad_Otu_00086","false","Ftrad_Otu_00086"
"54337","true","false","0.49999999999999994","11.999999999999998","24","BacV5_Otu_000209","false","BacV5_Otu_000209"
"54338","true","false","0.5","10.5","21","BacV5_Otu_000088","false","BacV5_Otu_000088"
"54339","true","false","0.5000000000000001","54.50000000000001","109","Ftrad_Otu_00215","false","Ftrad_Otu_00215"
"54340","true","false","0.49999999999999994","11.499999999999998","23","Ftrad_Otu_00190","false","Ftrad_Otu_00190"
"54341","true","false","0.5000000000000001","33.00000000000001","66","Ftrad_Otu_00158","false","Ftrad_Otu_00158"
"54342","true","false","0.5000000000000001","20.000000000000004","40","Ftrad_Otu_00112","false","Ftrad_Otu_00112"
"54343","true","false","0.5000000000000001","47.00000000000001","94","Ftrad_Otu_00045","false","Ftrad_Otu_00045"
"54344","true","false","0.5","40.5","81","Ftrad_Otu_00036","false","Ftrad_Otu_00036"
"54345","true","false","0.5000000000000001","66.50000000000001","133","Ftrad_Otu_00029","false","Ftrad_Otu_00029"
"54346","true","false","0.5000000000000001","33.00000000000001","66","Ftrad_Otu_00021","false","Ftrad_Otu_00021"
"54347","true","false","0.5","70.0","140","BacV5_Otu_000782","false","BacV5_Otu_000782"
"54348","true","false","0.5","64.5","129","BacV5_Otu_000328","false","BacV5_Otu_000328"
"54349","true","false","0.5","66.0","132","BacV5_Otu_000291","false","BacV5_Otu_000291"
"54350","true","false","0.5000000000000001","61.50000000000001","123","BacV5_Otu_000290","false","BacV5_Otu_000290"
"54351","true","false","0.5","64.5","129","BacV5_Otu_000285","false","BacV5_Otu_000285"
"54352","true","false","0.49999999999999994","44.49999999999999","89","BacV5_Otu_000262","false","BacV5_Otu_000262"
"54353","true","false","0.5","41.5","83","BacV5_Otu_000254","false","BacV5_Otu_000254"
"54354","true","false","0.49999999999999994","45.99999999999999","92","BacV5_Otu_000253","false","BacV5_Otu_000253"
"54355","true","false","0.5","24.5","49","BacV5_Otu_000251","false","BacV5_Otu_000251"
"54356","true","false","0.49999999999999994","63.49999999999999","127","BacV5_Otu_000247","false","BacV5_Otu_000247"
"54357","true","false","0.49999999999999994","44.49999999999999","89","BacV5_Otu_000212","false","BacV5_Otu_000212"
"54358","true","false","0.5000000000000001","43.50000000000001","87","BacV5_Otu_000200","false","BacV5_Otu_000200"
"54359","true","false","0.5","49.0","98","BacV5_Otu_000195","false","BacV5_Otu_000195"
"54360","true","false","0.5000000000000001","58.50000000000001","117","BacV5_Otu_000180","false","BacV5_Otu_000180"
"54361","true","false","0.4999999999999999","35.99999999999999","72","BacV5_Otu_000172","false","BacV5_Otu_000172"
"54362","true","false","0.5","60.5","121","BacV5_Otu_000171","false","BacV5_Otu_000171"
"54363","true","false","0.49999999999999994","23.999999999999996","48","BacV5_Otu_000163","false","BacV5_Otu_000163"
"54364","true","false","0.5","67.0","134","BacV5_Otu_000157","false","BacV5_Otu_000157"
"54365","true","false","0.49999999999999994","48.49999999999999","97","BacV5_Otu_000154","false","BacV5_Otu_000154"
"54366","true","false","0.49999999999999994","59.49999999999999","119","BacV5_Otu_000137","false","BacV5_Otu_000137"
"54367","true","false","0.5","18.0","36","BacV5_Otu_000114","false","BacV5_Otu_000114"
"54368","true","false","0.49999999999999994","55.49999999999999","111","BacV5_Otu_000056","false","BacV5_Otu_000056"
"54369","true","false","0.5000000000000001","41.00000000000001","82","BacV5_Otu_000055","false","BacV5_Otu_000055"
"54370","true","false","0.5","28.0","56","BacV5_Otu_000016","false","BacV5_Otu_000016"
"54371","true","false","0.5","57.0","114","BacV5_Otu_000003","false","BacV5_Otu_000003"
"54372","true","false","0.49999999999999994","57.49999999999999","115","Ftrad_Otu_00330","false","Ftrad_Otu_00330"
"54373","true","false","0.49999999999999994","12.999999999999998","26","Ftrad_Otu_00229","false","Ftrad_Otu_00229"
"54374","true","false","0.5","37.0","74","Ftrad_Otu_00176","false","Ftrad_Otu_00176"
"54375","true","false","0.49999999999999994","30.499999999999996","61","Ftrad_Otu_00134","false","Ftrad_Otu_00134"
"54376","true","false","0.5","28.0","56","Ftrad_Otu_00079","false","Ftrad_Otu_00079"
"54377","true","false","0.5","50.5","101","Ftrad_Otu_00064","false","Ftrad_Otu_00064"
"54378","true","false","0.5","39.5","79","Ftrad_Otu_00052","false","Ftrad_Otu_00052"
"54379","true","false","0.49999999999999994","55.49999999999999","111","Ftrad_Otu_00023","false","Ftrad_Otu_00023"
"54380","true","false","0.5","60.0","120","Ftrad_Otu_00008","false","Ftrad_Otu_00008"
"54381","true","false","0.5","65.5","131","BacV5_Otu_000689","false","BacV5_Otu_000689"
"54382","true","false","0.5000000000000001","58.50000000000001","117","BacV5_Otu_000408","false","BacV5_Otu_000408"
"54383","true","false","0.5000000000000001","54.50000000000001","109","BacV5_Otu_000347","false","BacV5_Otu_000347"
"54384","true","false","0.5","49.0","98","BacV5_Otu_000302","false","BacV5_Otu_000302"
"54385","true","false","0.5","67.0","134","BacV5_Otu_000293","false","BacV5_Otu_000293"
"54386","true","false","0.5000000000000001","66.50000000000001","133","BacV5_Otu_000278","false","BacV5_Otu_000278"
"54387","true","false","0.4999999999999999","35.99999999999999","72","BacV5_Otu_000080","false","BacV5_Otu_000080"
"54388","true","false","0.5","10.5","21","BacV5_Otu_000075","false","BacV5_Otu_000075"
