"SUID","0.001_ 11_corsparcc.txt_present","0.001_ 12_corsparcc.txt(1)_present","Dn-Score (degree corrected)","DyNet Rewiring (Dn-score)","Edge Count","name","selected","shared name"
"152985","false","true","0.5","19.5","39","Ftrad_Otu_00371","false","Ftrad_Otu_00371"
"152986","false","true","0.5000000000000001","4.000000000000001","8","Ftrad_Otu_00506","false","Ftrad_Otu_00506"
"152987","false","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00096","false","Ftrad_Otu_00096"
"152988","false","true","0.5","0.5","1","Otrad_Otu_00068","false","Otrad_Otu_00068"
"152989","false","true","0.49999999999999994","30.499999999999996","61","BacV5_Otu_000406","false","BacV5_Otu_000406"
"152990","false","true","0.5000000000000001","5.000000000000001","10","Ftrad_Otu_00309","false","Ftrad_Otu_00309"
"152991","false","true","0.5000000000000001","4.000000000000001","8","BacV5_Otu_000134","false","BacV5_Otu_000134"
"152992","false","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000213","false","BacV5_Otu_000213"
"152993","false","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00231","false","Ftrad_Otu_00231"
"152994","false","true","0.5","2.0","4","BacV5_Otu_000056","false","BacV5_Otu_000056"
"152995","false","true","0.49999999999999994","5.999999999999999","12","Ftrad_Otu_00480","false","Ftrad_Otu_00480"
"152996","false","true","0.5","4.5","9","BacV5_Otu_000160","false","BacV5_Otu_000160"
"152997","false","true","0.5000000000000001","2.5000000000000004","5","Ftrad_Otu_00241","false","Ftrad_Otu_00241"
"152998","false","true","0.5000000000000001","4.000000000000001","8","BacV5_Otu_000295","false","BacV5_Otu_000295"
"152999","false","true","0.5","13.5","27","BacV5_Otu_000210","false","BacV5_Otu_000210"
"153000","false","true","0.5","8.0","16","BacV5_Otu_000230","false","BacV5_Otu_000230"
"153001","false","true","0.5000000000000001","9.500000000000002","19","BacV5_Otu_000317","false","BacV5_Otu_000317"
"153002","false","true","0.49999999999999994","6.499999999999999","13","BacV5_Otu_000322","false","BacV5_Otu_000322"
"153003","false","true","0.5","7.0","14","BacV5_Otu_000333","false","BacV5_Otu_000333"
"153004","false","true","0.4999999999999999","8.999999999999998","18","Ftrad_Otu_00144","false","Ftrad_Otu_00144"
"153005","false","true","0.5000000000000001","14.000000000000002","28","BacV5_Otu_000277","false","BacV5_Otu_000277"
"153006","false","true","0.5","10.5","21","Ftrad_Otu_00189","false","Ftrad_Otu_00189"
"153007","false","true","0.5","2.0","4","BacV5_Otu_000433","false","BacV5_Otu_000433"
"153008","false","true","0.49999999999999994","12.999999999999998","26","Ftrad_Otu_00281","false","Ftrad_Otu_00281"
"153009","false","true","0.5000000000000001","4.000000000000001","8","Otrad_Otu_00003","false","Otrad_Otu_00003"
"153010","false","true","0.5","0.5","1","BacV5_Otu_000293","false","BacV5_Otu_000293"
"153011","false","true","0.5000000000000001","3.5000000000000004","7","BacV5_Otu_000379","false","BacV5_Otu_000379"
"153012","false","true","0.5000000000000001","4.000000000000001","8","BacV5_Otu_000321","false","BacV5_Otu_000321"
"153013","false","true","0.5000000000000001","2.5000000000000004","5","BacV5_Otu_000244","false","BacV5_Otu_000244"
"153014","false","true","0.5000000000000001","3.5000000000000004","7","BacV5_Otu_000228","false","BacV5_Otu_000228"
"153015","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00268","false","Ftrad_Otu_00268"
"153016","false","true","0.5","7.0","14","Ftrad_Otu_00276","false","Ftrad_Otu_00276"
"153017","false","true","0.5","5.5","11","BacV5_Otu_000260","false","BacV5_Otu_000260"
"153018","false","true","0.5","8.0","16","BacV5_Otu_000299","false","BacV5_Otu_000299"
"153019","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00129","false","Ftrad_Otu_00129"
"153020","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00119","false","Ftrad_Otu_00119"
"153021","false","true","0.49999999999999994","2.9999999999999996","6","BacV5_Otu_000323","false","BacV5_Otu_000323"
"153022","false","true","0.5","2.0","4","BacV5_Otu_000288","false","BacV5_Otu_000288"
"153023","false","true","0.5000000000000001","4.000000000000001","8","BacV5_Otu_000341","false","BacV5_Otu_000341"
"153024","false","true","0.49999999999999994","1.4999999999999998","3","BacV5_Otu_000294","false","BacV5_Otu_000294"
"153025","false","true","0.5","4.5","9","Ftrad_Otu_00288","false","Ftrad_Otu_00288"
"153026","false","true","0.5","0.5","1","BacV5_Otu_000148","false","BacV5_Otu_000148"
"153027","false","true","0.5","0.5","1","BacV5_Otu_000153","false","BacV5_Otu_000153"
"153028","false","true","0.5000000000000001","2.5000000000000004","5","Ftrad_Otu_00159","false","Ftrad_Otu_00159"
"153029","false","true","0.5","2.0","4","Ftrad_Otu_00331","false","Ftrad_Otu_00331"
"153030","false","true","0.5","0.5","1","BacV5_Otu_000279","false","BacV5_Otu_000279"
"153031","false","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00383","false","Ftrad_Otu_00383"
"153032","false","true","0.5000000000000001","3.5000000000000004","7","Otrad_Otu_00024","false","Otrad_Otu_00024"
"153033","false","true","0.5","2.0","4","BacV5_Otu_000329","false","BacV5_Otu_000329"
"153034","false","true","0.5","0.5","1","Ftrad_Otu_00068","false","Ftrad_Otu_00068"
"153035","false","true","0.5","2.0","4","Ftrad_Otu_00457","false","Ftrad_Otu_00457"
"153036","false","true","0.5","2.0","4","Ftrad_Otu_00471","false","Ftrad_Otu_00471"
"153037","false","true","0.5000000000000001","1.0000000000000002","2","BacV5_Otu_000339","false","BacV5_Otu_000339"
"153038","false","true","0.5","0.5","1","BacV5_Otu_000564","false","BacV5_Otu_000564"
"153039","false","true","0.5","0.5","1","Ftrad_Otu_00360","false","Ftrad_Otu_00360"
"153040","false","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00132","false","Ftrad_Otu_00132"
"153041","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00102","false","Ftrad_Otu_00102"
"153042","false","true","0.5","2.0","4","Ftrad_Otu_00251","false","Ftrad_Otu_00251"
"153043","false","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00354","false","Ftrad_Otu_00354"
"153044","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00200","false","Ftrad_Otu_00200"
"153045","false","true","0.5","0.5","1","Ftrad_Otu_00224","false","Ftrad_Otu_00224"
"153046","false","true","0.5","0.5","1","Ftrad_Otu_00336","false","Ftrad_Otu_00336"
"153047","false","true","0.49999999999999994","2.9999999999999996","6","Ftrad_Otu_00152","false","Ftrad_Otu_00152"
"153048","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00307","false","Ftrad_Otu_00307"
"153049","false","true","0.5000000000000001","1.0000000000000002","2","Ftrad_Otu_00292","false","Ftrad_Otu_00292"
