"SUID","0.001_ 2_corsparcc.txt(1)_Cor","0.001_ 2_corsparcc.txt(1)_name","0.001_ 2_corsparcc.txt(1)_present","0.001_ 2_corsparcc.txt(1)_Pvalue","0.001_ 3_corsparcc.txt(1)_Cor","0.001_ 3_corsparcc.txt(1)_name","0.001_ 3_corsparcc.txt(1)_present","0.001_ 3_corsparcc.txt(1)_Pvalue","DyNet Variance","interaction","name","selected","shared interaction","shared name"
"49183",,,"false",,"0.473514737347","BacV5_Otu_000132 (interacts with) BacV5_Otu_000131","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000131","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000131"
"49184",,,"false",,"0.601195839202","BacV5_Otu_000132 (interacts with) BacV5_Otu_000123","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000123","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000123"
"49185",,,"false",,"0.365714142109","BacV5_Otu_000132 (interacts with) BacV5_Otu_000122","true","0.001","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000122","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000122"
"49186",,,"false",,"0.462621013491","BacV5_Otu_000132 (interacts with) BacV5_Otu_000098","true","0.001","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000098","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000098"
"49187",,,"false",,"0.61063062627","BacV5_Otu_000132 (interacts with) BacV5_Otu_000097","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000097","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000097"
"49188",,,"false",,"0.503392068511","BacV5_Otu_000132 (interacts with) BacV5_Otu_000096","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000096","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000096"
"49189",,,"false",,"0.528592032088","BacV5_Otu_000132 (interacts with) BacV5_Otu_000095","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000095","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000095"
"49190",,,"false",,"0.437975826694","BacV5_Otu_000132 (interacts with) BacV5_Otu_000092","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000092","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000092"
"49191",,,"false",,"0.409683222009","BacV5_Otu_000132 (interacts with) BacV5_Otu_000090","true","0.001","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000090","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000090"
"49192",,,"false",,"0.417590141516","BacV5_Otu_000132 (interacts with) BacV5_Otu_000085","true","0.001","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000085","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000085"
"49193",,,"false",,"0.428942934644","BacV5_Otu_000132 (interacts with) BacV5_Otu_000081","true","0.001","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000081","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000081"
"49194",,,"false",,"0.495278280314","BacV5_Otu_000132 (interacts with) BacV5_Otu_000073","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000073","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000073"
"49195",,,"false",,"0.483493568913","BacV5_Otu_000132 (interacts with) BacV5_Otu_000071","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000071","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000071"
"49196",,,"false",,"0.595260382725","BacV5_Otu_000132 (interacts with) BacV5_Otu_000059","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000059","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000059"
"49197",,,"false",,"0.449066101912","BacV5_Otu_000132 (interacts with) BacV5_Otu_000052","true","0.001","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000052","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000052"
"49198",,,"false",,"0.666461587695","BacV5_Otu_000132 (interacts with) BacV5_Otu_000048","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000048","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000048"
"49199",,,"false",,"0.468474927129","BacV5_Otu_000132 (interacts with) BacV5_Otu_000043","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000043","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000043"
"49200",,,"false",,"0.506266854938","BacV5_Otu_000132 (interacts with) BacV5_Otu_000041","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000041"
"49201",,,"false",,"0.568371982694","BacV5_Otu_000132 (interacts with) BacV5_Otu_000040","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000040","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000040"
"49202",,,"false",,"0.466149709009","BacV5_Otu_000132 (interacts with) BacV5_Otu_000034","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000034","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000034"
"49203",,,"false",,"0.406018111231","BacV5_Otu_000132 (interacts with) BacV5_Otu_000033","true","0.001","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000033","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000033"
"49204",,,"false",,"0.466574385615","BacV5_Otu_000132 (interacts with) BacV5_Otu_000030","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000030","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000030"
"49205",,,"false",,"0.482827823271","BacV5_Otu_000132 (interacts with) BacV5_Otu_000027","true","0.0","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000027","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000027"
"49206",,,"false",,"-0.462211598118","BacV5_Otu_000132 (interacts with) BacV5_Otu_000009","true","0.001","0.5","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000009","false","interacts with","BacV5_Otu_000132 (interacts with) BacV5_Otu_000009"
"49207",,,"false",,"0.466050403729","BacV5_Otu_000058 (interacts with) BacV5_Otu_000045","true","0.0","0.5","interacts with","BacV5_Otu_000058 (interacts with) BacV5_Otu_000045","false","interacts with","BacV5_Otu_000058 (interacts with) BacV5_Otu_000045"
"49208",,,"false",,"0.587368749434","BacV5_Otu_000058 (interacts with) BacV5_Otu_000011","true","0.0","0.5","interacts with","BacV5_Otu_000058 (interacts with) BacV5_Otu_000011","false","interacts with","BacV5_Otu_000058 (interacts with) BacV5_Otu_000011"
"49209",,,"false",,"-0.399362792932","BacV5_Otu_000213 (interacts with) BacV5_Otu_000205","true","0.001","0.5","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000205","false","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000205"
"49210",,,"false",,"0.358003624569","BacV5_Otu_000213 (interacts with) BacV5_Otu_000175","true","0.0","0.5","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000175","false","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000175"
"49211",,,"false",,"-0.417569816336","BacV5_Otu_000213 (interacts with) BacV5_Otu_000119","true","0.001","0.5","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000119","false","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000119"
"49212",,,"false",,"0.398846672727","BacV5_Otu_000213 (interacts with) BacV5_Otu_000031","true","0.001","0.5","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000031","false","interacts with","BacV5_Otu_000213 (interacts with) BacV5_Otu_000031"
"49213",,,"false",,"0.469661899754","BacV5_Otu_000124 (interacts with) BacV5_Otu_000069","true","0.0","0.5","interacts with","BacV5_Otu_000124 (interacts with) BacV5_Otu_000069","false","interacts with","BacV5_Otu_000124 (interacts with) BacV5_Otu_000069"
"49214",,,"false",,"0.470187924021","BacV5_Otu_000124 (interacts with) BacV5_Otu_000013","true","0.001","0.5","interacts with","BacV5_Otu_000124 (interacts with) BacV5_Otu_000013","false","interacts with","BacV5_Otu_000124 (interacts with) BacV5_Otu_000013"
"49215",,,"false",,"0.321755621143","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000706","true","0.0","0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000706","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000706"
"49216",,,"false",,"-0.35856414198","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000206","true","0.001","0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000206","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000206"
"49217",,,"false",,"-0.351906833769","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000196","true","0.0","0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000196","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000196"
"49218",,,"false",,"-0.40883221565","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000134","true","0.0","0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000134","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000134"
"49219",,,"false",,"-0.479043825514","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000053","true","0.0","0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000053","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000053"
"49220",,,"false",,"0.466895101849","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00031","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00031","false","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00031"
"49221",,,"false",,"0.637682721515","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00022","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00022","false","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00022"
"49222",,,"false",,"0.539636471453","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00021","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00021","false","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00021"
"49223",,,"false",,"0.471991891081","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00019","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00019","false","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00019"
"49224",,,"false",,"0.572659996988","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00015","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00015","false","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00015"
"49225",,,"false",,"0.570151947648","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00014","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00014","false","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00014"
"49226",,,"false",,"0.629147291339","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00013","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00013","false","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00013"
"49227",,,"false",,"0.464595142498","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00010","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00010","false","interacts with","Ftrad_Otu_00033 (interacts with) Ftrad_Otu_00010"
"49228",,,"false",,"0.4719813498","Ftrad_Otu_00033 (interacts with) BacV5_Otu_001164","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_001164","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_001164"
"49229",,,"false",,"0.480623051741","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000614","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000614","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000614"
"49230",,,"false",,"0.394386457388","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000518","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000518","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000518"
"49231",,,"false",,"0.466594633147","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000437","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000437","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000437"
"49232",,,"false",,"0.525379827672","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000357","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000357","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000357"
"49233",,,"false",,"-0.405095049085","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000351","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000351","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000351"
"49234",,,"false",,"-0.438902532153","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000242","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000242","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000242"
"49235",,,"false",,"-0.396711982655","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000237","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000237","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000237"
"49236",,,"false",,"-0.519600449677","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000219","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000219","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000219"
"49237",,,"false",,"-0.459923728624","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000209","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000209","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000209"
"49238",,,"false",,"0.425079708549","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000206","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000206","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000206"
"49239",,,"false",,"0.423344311703","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000194","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000194","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000194"
"49240",,,"false",,"0.569884191063","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000191","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000191","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000191"
"49241",,,"false",,"-0.484816040892","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000183","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000183","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000183"
"49242",,,"false",,"0.424576392915","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000179","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000179","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000179"
"49243",,,"false",,"-0.491094815068","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000176","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000176","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000176"
"49244",,,"false",,"-0.433294029311","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000170","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000170","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000170"
"49245",,,"false",,"-0.457083989982","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000166","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000166","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000166"
"49246",,,"false",,"-0.500209665901","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000156","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000156","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000156"
"49247",,,"false",,"-0.486829476222","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000150","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000150","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000150"
"49248",,,"false",,"-0.508097250571","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000149","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000149","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000149"
"49249",,,"false",,"-0.451829870718","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000145","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000145","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000145"
"49250",,,"false",,"-0.477484662387","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000141","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000141","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000141"
"49251",,,"false",,"-0.491079059904","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000136","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000136","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000136"
"49252",,,"false",,"-0.47182084143","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000132","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000132","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000132"
"49253",,,"false",,"-0.47539867788","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000129","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000129","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000129"
"49254",,,"false",,"-0.424054093926","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000123","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000123","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000123"
"49255",,,"false",,"-0.417471218352","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000122","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000122","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000122"
"49256",,,"false",,"-0.499064624669","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000113","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000113","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000113"
"49257",,,"false",,"-0.464164322788","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000104","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000104","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000104"
"49258",,,"false",,"-0.482096947824","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000102","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000102","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000102"
"49259",,,"false",,"-0.47941549699","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000097","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000097","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000097"
"49260",,,"false",,"-0.506053159619","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000096","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000096","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000096"
"49261",,,"false",,"-0.446927403349","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000095","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000095","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000095"
"49262",,,"false",,"-0.480979937717","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000092","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000092","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000092"
"49263",,,"false",,"-0.466840843097","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000090","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000090","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000090"
"49264",,,"false",,"-0.512332603128","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000074","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000074","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000074"
"49265",,,"false",,"-0.62787995277","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000059","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000059","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000059"
"49266",,,"false",,"-0.657368810977","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000048","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000048","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000048"
"49267",,,"false",,"-0.489333707784","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000041","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000041","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000041"
"49268",,,"false",,"-0.572149299076","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000040","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000040","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000040"
"49269",,,"false",,"-0.452642233916","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000027","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000027","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000027"
"49270",,,"false",,"0.582225198037","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000009","true","0.0","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000009","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000009"
"49271",,,"false",,"-0.417023714171","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000004","true","0.001","0.5","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000004","false","interacts with","Ftrad_Otu_00033 (interacts with) BacV5_Otu_000004"
"49272",,,"false",,"0.488492881313","BacV5_Otu_000048 (interacts with) BacV5_Otu_000045","true","0.001","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000045","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000045"
"49273",,,"false",,"0.530781174673","BacV5_Otu_000048 (interacts with) BacV5_Otu_000043","true","0.0","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000043","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000043"
"49274",,,"false",,"0.692356712816","BacV5_Otu_000048 (interacts with) BacV5_Otu_000041","true","0.0","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000041"
"49275",,,"false",,"0.723616395472","BacV5_Otu_000048 (interacts with) BacV5_Otu_000040","true","0.0","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000040","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000040"
"49276",,,"false",,"0.547789586796","BacV5_Otu_000048 (interacts with) BacV5_Otu_000034","true","0.0","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000034","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000034"
"49277",,,"false",,"0.681433609919","BacV5_Otu_000048 (interacts with) BacV5_Otu_000027","true","0.0","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000027","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000027"
"49278",,,"false",,"0.619515165335","BacV5_Otu_000048 (interacts with) BacV5_Otu_000012","true","0.0","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000012","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000012"
"49279",,,"false",,"-0.657783193647","BacV5_Otu_000048 (interacts with) BacV5_Otu_000009","true","0.0","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000009","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000009"
"49280",,,"false",,"0.57470369622","BacV5_Otu_000048 (interacts with) BacV5_Otu_000006","true","0.0","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000006","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000006"
"49281",,,"false",,"0.522120181827","BacV5_Otu_000048 (interacts with) BacV5_Otu_000004","true","0.001","0.5","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000004","false","interacts with","BacV5_Otu_000048 (interacts with) BacV5_Otu_000004"
"49282",,,"false",,"0.400120519193","BacV5_Otu_000205 (interacts with) BacV5_Otu_000201","true","0.0","0.5","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000201","false","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000201"
"49283",,,"false",,"0.429372500369","BacV5_Otu_000205 (interacts with) BacV5_Otu_000192","true","0.0","0.5","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000192","false","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000192"
"49284",,,"false",,"-0.364888473994","BacV5_Otu_000205 (interacts with) BacV5_Otu_000191","true","0.001","0.5","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000191","false","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000191"
"49285",,,"false",,"0.433969441817","BacV5_Otu_000205 (interacts with) BacV5_Otu_000177","true","0.0","0.5","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000177","false","interacts with","BacV5_Otu_000205 (interacts with) BacV5_Otu_000177"
