"SUID","0.001_ 1_corsparcc.txt_Cor","0.001_ 1_corsparcc.txt_name","0.001_ 1_corsparcc.txt_present","0.001_ 1_corsparcc.txt_Pvalue","0.001_ 2_corsparcc.txt(1)_Cor","0.001_ 2_corsparcc.txt(1)_name","0.001_ 2_corsparcc.txt(1)_present","0.001_ 2_corsparcc.txt(1)_Pvalue","DyNet Variance","interaction","name","selected","shared interaction","shared name"
"59360","-0.663716129267","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000066","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000066","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000066"
"59361","-0.631776052679","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000064","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000064","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000064"
"59362","-0.461116842842","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000060","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000060","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000060"
"59363","-0.688979792978","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000057","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000057","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000057"
"59364","-0.706112634892","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000056","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000056","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000056"
"59365","-0.607438750521","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000055","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000055","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000055"
"59366","-0.638650103028","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000053","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000053","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000053"
"59367","-0.590806242535","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000048","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000048","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000048"
"59368","-0.460847035921","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000046","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000046","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000046"
"59369","-0.527496973735","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000045","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000045","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000045"
"59370","-0.51119739193","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000036","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000036","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000036"
"59371","-0.670865940498","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000034","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000034","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000034"
"59372","-0.669650700904","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000031","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000031","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000031"
"59373","-0.584728149425","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000030","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000030","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000030"
"59374","-0.60462354152","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000022","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000022","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000022"
"59375","-0.643708782144","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000017","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000017","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000017"
"59376","-0.539357457438","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000016","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000016","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000016"
"59377","-0.72205270498","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000014","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000014","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000014"
"59378","-0.718809523846","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000003","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000003","false","interacts with","Ftrad_Otu_00004 (interacts with) BacV5_Otu_000003"
"59379","0.54240760966","BacV5_Otu_000782 (interacts with) BacV5_Otu_000689","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000689","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000689"
"59380","0.392608852466","BacV5_Otu_000782 (interacts with) BacV5_Otu_000408","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000408","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000408"
"59381","0.430416648531","BacV5_Otu_000782 (interacts with) BacV5_Otu_000347","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000347","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000347"
"59382","0.598438215513","BacV5_Otu_000782 (interacts with) BacV5_Otu_000343","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000343","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000343"
"59383","0.509951924208","BacV5_Otu_000782 (interacts with) BacV5_Otu_000328","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000328","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000328"
"59384","0.419326022365","BacV5_Otu_000782 (interacts with) BacV5_Otu_000302","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000302","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000302"
"59385","0.565574990794","BacV5_Otu_000782 (interacts with) BacV5_Otu_000293","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000293","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000293"
"59386","0.662258761088","BacV5_Otu_000782 (interacts with) BacV5_Otu_000291","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000291","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000291"
"59387","0.55722955765","BacV5_Otu_000782 (interacts with) BacV5_Otu_000290","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000290","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000290"
"59388","0.480322201997","BacV5_Otu_000782 (interacts with) BacV5_Otu_000289","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000289","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000289"
"59389","0.539655836784","BacV5_Otu_000782 (interacts with) BacV5_Otu_000285","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000285","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000285"
"59390","0.624433131587","BacV5_Otu_000782 (interacts with) BacV5_Otu_000278","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000278","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000278"
"59391","0.42883432688","BacV5_Otu_000782 (interacts with) BacV5_Otu_000273","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000273","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000273"
"59392","0.453864271569","BacV5_Otu_000782 (interacts with) BacV5_Otu_000262","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000262","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000262"
"59393","0.398581001913","BacV5_Otu_000782 (interacts with) BacV5_Otu_000254","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000254","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000254"
"59394","0.444953934306","BacV5_Otu_000782 (interacts with) BacV5_Otu_000253","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000253","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000253"
"59395","0.469193173603","BacV5_Otu_000782 (interacts with) BacV5_Otu_000251","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000251","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000251"
"59396","0.446594400452","BacV5_Otu_000782 (interacts with) BacV5_Otu_000247","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000247","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000247"
"59397","0.362292786533","BacV5_Otu_000782 (interacts with) BacV5_Otu_000235","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000235","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000235"
"59398","0.500037632546","BacV5_Otu_000782 (interacts with) BacV5_Otu_000225","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000225","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000225"
"59399","0.427923015547","BacV5_Otu_000782 (interacts with) BacV5_Otu_000213","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000213","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000213"
"59400","0.421048089904","BacV5_Otu_000782 (interacts with) BacV5_Otu_000212","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000212","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000212"
"59401","0.513986059752","BacV5_Otu_000782 (interacts with) BacV5_Otu_000206","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000206","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000206"
"59402","0.516606417645","BacV5_Otu_000782 (interacts with) BacV5_Otu_000200","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000200","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000200"
"59403","0.510123321731","BacV5_Otu_000782 (interacts with) BacV5_Otu_000199","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000199","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000199"
"59404","0.529524289213","BacV5_Otu_000782 (interacts with) BacV5_Otu_000196","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000196","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000196"
"59405","0.442843290174","BacV5_Otu_000782 (interacts with) BacV5_Otu_000195","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000195","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000195"
"59406","0.563081611639","BacV5_Otu_000782 (interacts with) BacV5_Otu_000194","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000194","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000194"
"59407","0.59184135152","BacV5_Otu_000782 (interacts with) BacV5_Otu_000191","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000191","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000191"
"59408","0.486235088616","BacV5_Otu_000782 (interacts with) BacV5_Otu_000180","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000180","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000180"
"59409","0.552977346365","BacV5_Otu_000782 (interacts with) BacV5_Otu_000179","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000179","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000179"
"59410","0.438265827233","BacV5_Otu_000782 (interacts with) BacV5_Otu_000175","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000175","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000175"
"59411","0.460695398536","BacV5_Otu_000782 (interacts with) BacV5_Otu_000172","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000172","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000172"
"59412","0.579551432584","BacV5_Otu_000782 (interacts with) BacV5_Otu_000171","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000171","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000171"
"59413","0.354418213686","BacV5_Otu_000782 (interacts with) BacV5_Otu_000163","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000163","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000163"
"59414","0.343010207915","BacV5_Otu_000782 (interacts with) BacV5_Otu_000160","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000160","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000160"
"59415","0.560302840129","BacV5_Otu_000782 (interacts with) BacV5_Otu_000159","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000159","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000159"
"59416","0.332637343271","BacV5_Otu_000782 (interacts with) BacV5_Otu_000158","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000158","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000158"
"59417","0.640744047574","BacV5_Otu_000782 (interacts with) BacV5_Otu_000157","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000157","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000157"
"59418","0.443503652815","BacV5_Otu_000782 (interacts with) BacV5_Otu_000154","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000154","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000154"
"59419","0.464993502361","BacV5_Otu_000782 (interacts with) BacV5_Otu_000153","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000153","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000153"
"59420","0.420944748276","BacV5_Otu_000782 (interacts with) BacV5_Otu_000138","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000138","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000138"
"59421","0.477924064106","BacV5_Otu_000782 (interacts with) BacV5_Otu_000137","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000137","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000137"
"59422","0.491899877953","BacV5_Otu_000782 (interacts with) BacV5_Otu_000134","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000134","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000134"
"59423","0.552368883534","BacV5_Otu_000782 (interacts with) BacV5_Otu_000127","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000127","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000127"
"59424","0.482464940104","BacV5_Otu_000782 (interacts with) BacV5_Otu_000120","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000120","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000120"
"59425","0.341284578155","BacV5_Otu_000782 (interacts with) BacV5_Otu_000114","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000114","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000114"
"59426","-0.321097086193","BacV5_Otu_000782 (interacts with) BacV5_Otu_000107","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000107","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000107"
"59427","0.542489925515","BacV5_Otu_000782 (interacts with) BacV5_Otu_000106","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000106","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000106"
"59428","0.385821412589","BacV5_Otu_000782 (interacts with) BacV5_Otu_000104","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000104","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000104"
"59429","0.367939469142","BacV5_Otu_000782 (interacts with) BacV5_Otu_000102","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000102","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000102"
"59430","0.567635941302","BacV5_Otu_000782 (interacts with) BacV5_Otu_000096","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000096","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000096"
"59431","0.420188214952","BacV5_Otu_000782 (interacts with) BacV5_Otu_000095","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000095","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000095"
"59432","0.365003568389","BacV5_Otu_000782 (interacts with) BacV5_Otu_000090","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000090","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000090"
"59433","0.537020439935","BacV5_Otu_000782 (interacts with) BacV5_Otu_000089","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000089","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000089"
"59434","0.418853114906","BacV5_Otu_000782 (interacts with) BacV5_Otu_000086","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000086","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000086"
"59435","0.425259492658","BacV5_Otu_000782 (interacts with) BacV5_Otu_000085","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000085","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000085"
"59436","0.367640170094","BacV5_Otu_000782 (interacts with) BacV5_Otu_000083","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000083","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000083"
"59437","0.572490356787","BacV5_Otu_000782 (interacts with) BacV5_Otu_000072","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000072","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000072"
"59438","0.419596444408","BacV5_Otu_000782 (interacts with) BacV5_Otu_000071","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000071","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000071"
"59439","0.379324586738","BacV5_Otu_000782 (interacts with) BacV5_Otu_000069","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000069","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000069"
"59440","0.41655203324","BacV5_Otu_000782 (interacts with) BacV5_Otu_000068","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000068","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000068"
"59441","0.38398895522","BacV5_Otu_000782 (interacts with) BacV5_Otu_000067","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000067","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000067"
"59442","0.462126104089","BacV5_Otu_000782 (interacts with) BacV5_Otu_000066","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000066","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000066"
"59443","0.488699635832","BacV5_Otu_000782 (interacts with) BacV5_Otu_000064","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000064","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000064"
"59444","0.632086848959","BacV5_Otu_000782 (interacts with) BacV5_Otu_000057","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000057","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000057"
"59445","0.475006912427","BacV5_Otu_000782 (interacts with) BacV5_Otu_000056","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000056","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000056"
"59446","0.435798121708","BacV5_Otu_000782 (interacts with) BacV5_Otu_000055","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000055","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000055"
"59447","0.513856163359","BacV5_Otu_000782 (interacts with) BacV5_Otu_000053","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000053","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000053"
"59448","0.448308571401","BacV5_Otu_000782 (interacts with) BacV5_Otu_000048","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000048","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000048"
"59449","0.545036622465","BacV5_Otu_000782 (interacts with) BacV5_Otu_000045","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000045","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000045"
"59450","0.40161453262","BacV5_Otu_000782 (interacts with) BacV5_Otu_000039","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000039","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000039"
"59451","0.534084324206","BacV5_Otu_000782 (interacts with) BacV5_Otu_000034","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000034","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000034"
"59452","0.491387017141","BacV5_Otu_000782 (interacts with) BacV5_Otu_000033","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000033","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000033"
"59453","0.506418920192","BacV5_Otu_000782 (interacts with) BacV5_Otu_000031","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000031","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000031"
"59454","0.435272526854","BacV5_Otu_000782 (interacts with) BacV5_Otu_000030","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000030","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000030"
"59455","0.571155282823","BacV5_Otu_000782 (interacts with) BacV5_Otu_000022","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000022","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000022"
"59456","0.612757741643","BacV5_Otu_000782 (interacts with) BacV5_Otu_000017","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000017","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000017"
"59457","0.482957710952","BacV5_Otu_000782 (interacts with) BacV5_Otu_000016","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000016","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000016"
"59458","0.474538130168","BacV5_Otu_000782 (interacts with) BacV5_Otu_000014","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000014","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000014"
"59459","0.488462031238","BacV5_Otu_000782 (interacts with) BacV5_Otu_000013","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000013","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000013"
"59460","0.446733342702","BacV5_Otu_000782 (interacts with) BacV5_Otu_000010","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000010","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000010"
"59461","0.402079577393","BacV5_Otu_000782 (interacts with) BacV5_Otu_000007","true","0.001",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000007","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000007"
"59462","0.629425157835","BacV5_Otu_000782 (interacts with) BacV5_Otu_000003","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000003","false","interacts with","BacV5_Otu_000782 (interacts with) BacV5_Otu_000003"
"59463","0.551833842004","BacV5_Otu_000343 (interacts with) BacV5_Otu_000328","true","0.0",,,"false",,"0.5","interacts with","BacV5_Otu_000343 (interacts with) BacV5_Otu_000328","false","interacts with","BacV5_Otu_000343 (interacts with) BacV5_Otu_000328"
